Time,C1F1Bitrate,C1F1Jitter,C1F1Datagrams,C1F1Delay,C1S1Bitrate,C1S1Jitter,C1S1Datagrams,C1S1Delay,C1F4Bitrate,C1F4Jitter,C1F4Datagrams,C1F4Delay,C1F2Bitrate,C1F2Jitter,C1F2Datagrams,C1F2Delay
1729951019.96,20.8,0.807,0.0,4.35,40.2,1.003,0.0,3.48,19.2,1.043,0.0,2.93,19.2,2.022,0.0,7.5
1729951020.06,20.8,1.031,0.0,7.05,40.0,1.261,0.0,1.84,20.8,1.421,0.0,7.74,20.8,1.934,0.0,4.55
1729951020.16,20.8,1.039,0.0,8.51,40.0,0.983,0.0,2.85,19.2,1.142,0.0,8.73,19.1,1.873,0.0,6.23
1729951020.26,19.2,0.863,0.0,5.78,40.0,0.991,0.0,2.52,20.8,1.069,0.0,6.65,20.9,1.73,0.0,4.71
1729951020.36,20.8,0.713,0.0,5.82,40.1,0.987,0.0,1.92,19.2,1.169,0.0,5.89,19.2,1.915,0.0,6.0
1729951020.46,19.2,0.841,0.0,8.95,40.0,1.109,0.0,3.5,19.2,0.95,0.0,7.28,20.8,1.667,0.0,8.44
1729951020.56,20.8,1.215,0.0,10.4,40.0,1.281,0.0,1.63,20.8,1.149,0.0,9.21,19.2,1.482,0.0,5.24
1729951020.66,19.2,1.013,0.0,13.1,41.6,1.078,0.0,3.3,19.2,1.307,0.0,12.4,20.8,2.019,0.0,6.28
1729951020.76,20.8,0.998,0.0,10.0,40.0,1.055,0.0,3.63,20.8,1.135,0.0,9.71,20.8,1.82,0.0,5.46
1729951020.86,19.2,0.804,0.0,9.67,40.0,1.189,0.0,3.26,19.2,1.14,0.0,9.77,19.2,2.057,0.0,6.31
1729951020.96,20.8,0.917,0.0,10.1,40.0,1.151,0.0,5.45,20.8,1.194,0.0,10.2,20.8,1.714,0.0,9.09
1729951021.06,19.2,1.073,0.0,2.34,40.1,1.101,0.0,2.7,19.2,1.205,0.0,7.01,19.2,1.997,0.0,5.75
1729951021.16,20.8,0.898,0.0,5.29,40.0,1.076,0.0,4.57,20.8,1.159,0.0,6.04,20.8,1.906,0.0,5.65
1729951021.26,19.2,0.905,0.0,3.21,39.9,0.85,0.0,2.67,19.2,0.903,0.0,3.02,20.8,1.681,0.0,8.37
1729951021.36,20.8,0.67,0.0,1.98,40.0,1.07,0.0,3.07,20.8,0.789,0.0,1.74,19.2,1.794,0.0,7.23
1729951021.46,19.2,0.89,0.0,2.68,40.0,1.125,0.0,3.63,19.2,0.72,0.0,2.85,20.8,1.474,0.0,9.77
1729951021.56,20.8,1.036,0.0,3.68,40.0,1.242,0.0,2.35,20.8,0.932,0.0,3.1,19.2,1.772,0.0,6.96
1729951021.66,19.2,1.042,0.0,4.53,40.0,1.309,0.0,4.21,20.8,0.976,0.0,4.55,20.8,1.716,0.0,6.4
1729951021.76,20.8,0.988,0.0,3.82,40.0,1.18,0.0,3.22,19.2,0.959,0.0,3.22,19.2,1.93,0.0,11.7
1729951021.86,19.2,0.923,0.0,3.1,40.0,1.468,0.0,3.46,20.8,0.882,0.0,2.34,20.8,1.827,0.0,8.21
1729951021.96,19.2,1.198,0.0,3.49,40.0,1.381,0.0,3.37,19.2,1.037,0.0,1.82,19.2,2.007,0.0,9.03
1729951022.06,20.8,1.294,0.0,2.7,38.4,1.536,0.0,2.87,20.8,1.12,0.0,0.927,20.8,2.068,0.0,7.57
1729951022.16,20.8,1.061,0.0,2.78,40.0,1.544,0.0,4.17,19.2,1.16,0.0,2.95,19.2,2.16,0.0,5.03
1729951022.26,19.2,1.018,0.0,4.01,40.0,1.32,0.0,1.79,20.8,1.02,0.0,5.07,20.8,1.998,0.0,10.9
1729951022.36,20.8,0.839,0.0,2.25,40.0,1.461,0.0,3.61,19.2,0.893,0.0,3.56,19.2,1.754,0.0,4.57
1729951022.46,19.2,1.161,0.0,2.14,38.4,1.137,0.0,3.71,19.2,0.849,0.0,4.75,20.8,1.805,0.0,4.22
1729951022.56,20.8,1.255,0.0,1.01,40.0,1.079,0.0,3.0,20.8,1.048,0.0,4.12,19.2,2.089,0.0,3.78
1729951022.66,19.2,1.04,0.0,1.51,41.6,1.01,0.0,4.0,19.2,1.044,0.0,4.56,20.8,1.753,0.0,3.47
1729951022.76,20.8,0.948,0.0,0.825,41.6,0.943,0.0,2.25,20.8,0.879,0.0,4.91,19.2,1.868,0.0,10.8
1729951022.86,19.2,0.809,0.0,4.45,40.0,0.86,0.0,3.14,20.8,0.905,0.0,4.2,20.7,1.601,0.0,11.5
1729951022.96,20.8,1.208,0.0,5.23,40.0,1.162,0.0,1.6,19.2,0.863,0.0,4.25,19.2,1.686,0.0,6.73
1729951023.06,19.2,1.264,0.0,3.82,40.0,0.974,0.0,4.9,20.8,1.016,0.0,2.11,20.8,2.022,0.0,9.17
1729951023.16,19.2,1.162,0.0,3.92,40.0,1.059,0.0,4.03,19.2,1.164,0.0,2.59,19.2,2.172,0.0,10.1
1729951023.26,20.8,0.971,0.0,4.02,40.0,1.026,0.0,4.75,20.8,0.998,0.0,1.46,20.8,2.055,0.0,18.1
1729951023.36,19.2,0.854,0.0,3.64,39.9,1.043,0.0,2.89,19.2,0.955,0.0,2.7,19.2,1.963,0.0,13.7
1729951023.46,20.8,1.031,0.0,4.21,40.0,0.965,0.0,1.69,20.8,0.871,0.0,3.27,19.2,1.872,0.0,12.9
1729951023.56,19.2,1.118,0.0,2.17,40.0,1.081,0.0,6.92,19.2,1.047,0.0,1.77,20.8,1.996,0.0,15.1
1729951023.66,20.8,1.159,0.0,2.9,40.0,0.917,0.0,4.97,20.8,1.016,0.0,3.84,20.8,2.082,0.0,17.2
1729951023.76,19.2,0.973,0.0,2.13,40.0,1.078,0.0,5.0,19.2,1.08,0.0,1.62,19.2,2.186,0.0,7.78
1729951023.86,20.8,0.825,0.0,1.73,40.0,0.962,0.0,4.51,20.8,0.99,0.0,2.75,20.8,1.942,0.0,2.71
1729951023.96,19.2,0.972,0.0,2.57,40.0,1.036,0.0,3.03,19.2,0.884,0.0,2.61,19.2,1.853,0.0,3.82
1729951024.06,19.2,0.781,0.0,1.29,40.0,1.047,0.0,6.18,20.8,1.065,0.0,1.83,20.8,2.101,0.0,2.2
1729951024.16,20.8,0.858,0.0,1.42,40.0,1.027,0.0,2.64,19.2,1.022,0.0,3.66,19.2,2.001,0.0,3.78
1729951024.26,20.8,0.766,0.0,1.63,40.0,0.981,0.0,3.99,20.8,0.949,0.0,3.82,19.2,1.852,0.0,2.84
1729951024.36,19.2,0.638,0.0,2.17,40.0,0.869,0.0,3.29,19.2,0.735,0.0,3.925,20.8,1.469,0.0,4.19
1729951024.46,20.8,0.617,0.0,2.2,40.0,0.879,0.0,3.46,20.8,0.782,0.0,4.03,19.2,1.371,0.0,4.74
1729951024.56,19.2,0.788,0.0,1.74,40.0,1.063,0.0,8.66,19.2,0.991,0.0,2.8,20.8,1.569,0.0,2.55
1729951024.66,20.8,1.042,0.0,2.29,40.0,1.1,0.0,6.93,20.8,0.998,0.0,4.39,19.2,1.691,0.0,5.0
1729951024.76,19.2,0.988,0.0,0.937,39.9,1.165,0.0,9.62,19.2,1.226,0.0,2.78,19.2,1.973,0.0,3.0
1729951024.86,20.8,0.854,0.0,1.12,40.0,1.097,0.0,9.38,20.8,1.097,0.0,2.915,20.8,1.755,0.0,2.14
1729951024.96,19.2,0.945,0.0,0.797,40.0,1.231,0.0,9.49,19.2,0.9,0.0,3.05,19.2,1.818,0.0,2.68
1729951025.06,20.8,1.067,0.0,1.63,40.0,1.32,0.0,12.9,20.8,1.294,0.0,1.56,20.8,2.053,0.0,4.02
1729951025.16,19.2,1.133,0.0,4.65,40.0,1.392,0.0,13.4,19.2,1.351,0.0,2.64,20.8,1.967,0.0,4.9
1729951025.26,20.8,1.078,0.0,3.5,40.0,1.425,0.0,14.2,19.2,1.292,0.0,3.06,20.8,2.17,0.0,3.4
1729951025.36,19.2,1.009,0.0,4.17,38.4,1.411,0.0,15.1,20.8,1.248,0.0,2.86,19.2,2.067,0.0,4.94
1729951025.46,20.8,0.922,0.0,4.5,40.0,1.282,0.0,10.3,19.2,0.957,0.0,2.66,20.8,1.955,0.0,1.87
1729951025.56,19.2,1.014,0.0,2.46,40.1,1.343,0.0,8.91,20.8,1.205,0.0,2.08,19.2,1.948,0.0,3.68
1729951025.66,20.8,1.16,0.0,4.25,40.0,1.384,0.0,2.02,19.2,0.914,0.0,1.98,20.8,1.848,0.0,4.4
1729951025.76,20.8,0.997,0.0,2.19,40.0,1.425,0.0,3.65,20.8,1.061,0.0,0.972,19.2,2.187,0.0,2.98
1729951025.86,19.2,0.802,0.0,2.77,40.0,1.312,0.0,3.93,20.8,0.785,0.0,0.874,20.8,1.668,0.0,4.38
1729951025.96,20.8,0.998,0.0,2.93,40.0,1.407,0.0,3.53,19.2,0.853,0.0,0.777,19.2,1.608,0.0,2.14
1729951026.06,19.2,0.968,0.0,2.12,39.9,1.408,0.0,8.9,20.8,0.887,0.0,1.814,20.8,1.823,0.0,3.01
1729951026.16,19.2,0.961,0.0,2.95,40.1,1.397,0.0,2.67,19.2,0.812,0.0,2.85,19.2,1.525,0.0,1.87
1729951026.26,20.8,0.918,0.0,4.05,40.0,1.295,0.0,3.71,20.8,0.87,0.0,4.35,20.8,1.697,0.0,3.44
1729951026.36,19.2,0.951,0.0,4.61,38.4,1.262,0.0,3.23,19.2,1.051,0.0,4.67,19.2,1.497,0.0,2.97
1729951026.46,20.8,0.939,0.0,4.79,41.6,1.32,0.0,5.81,20.8,0.836,0.0,6.84,20.8,1.583,0.0,2.75
1729951026.56,20.8,1.005,0.0,6.92,38.4,1.11,0.0,5.35,19.2,0.774,0.0,7.19,19.2,1.504,0.0,3.09
1729951026.66,19.2,1.015,0.0,7.87,40.0,1.357,0.0,3.54,20.8,0.943,0.0,7.48,20.8,1.533,0.0,1.64
1729951026.76,20.8,0.953,0.0,8.47,40.0,0.703,0.0,5.11,19.2,0.934,0.0,8.02,19.2,1.722,0.0,2.61
1729951026.86,19.2,0.99,0.0,8.71,41.6,0.772,0.0,2.9,20.8,0.928,0.0,8.85,19.2,1.802,0.0,2.43
1729951026.96,19.2,1.048,0.0,9.84,40.0,0.75,0.0,5.29,19.2,0.987,0.0,9.39,20.8,1.928,0.0,2.8
1729951027.06,20.8,1.131,0.0,10.7,41.6,0.835,0.0,4.38,20.8,0.949,0.0,9.33,19.2,1.948,0.0,3.91
1729951027.16,20.8,1.196,0.0,2.55,40.0,0.783,0.0,3.26,19.2,1.072,0.0,10.8,20.8,2.061,0.0,3.31
1729951027.26,19.2,1.259,0.0,2.02,40.0,0.905,0.0,2.79,20.8,1.252,0.0,9.82,19.2,2.177,0.0,3.03
1729951027.36,20.8,1.026,0.0,1.81,40.0,0.912,0.0,1.74,19.2,1.183,0.0,7.21,20.8,2.089,0.0,2.65
1729951027.46,19.2,0.994,0.0,1.59,40.0,0.605,0.0,3.94,20.8,0.979,0.0,3.48,19.2,2.086,0.0,3.2
1729951027.56,20.8,1.09,0.0,1.92,40.0,0.68,0.0,2.73,19.2,1.03,0.0,2.59,20.8,2.024,0.0,3.69
1729951027.66,19.2,1.038,0.0,0.834,40.0,0.638,0.0,2.73,20.8,1.067,0.0,2.75,19.2,1.99,0.0,2.13
1729951027.76,19.2,0.951,0.0,1.04,40.0,0.857,0.0,2.56,19.2,0.998,0.0,3.12,20.8,1.848,0.0,3.84
1729951027.86,20.8,0.773,0.0,2.1,40.0,0.79,0.0,1.74,20.8,0.959,0.0,2.08,19.2,1.616,0.0,3.68
1729951027.96,19.2,0.769,0.0,2.6,40.0,0.666,0.0,3.13,19.2,0.926,0.0,3.1,20.8,1.872,0.0,4.53
1729951028.06,20.8,1.03,0.0,3.73,40.0,0.811,0.0,2.71,20.8,0.889,0.0,3.85,19.2,1.709,0.0,6.23
1729951028.16,19.2,1.179,0.0,4.33,40.0,1.048,0.0,2.89,19.2,0.996,0.0,5.03,20.8,1.989,0.0,4.69
1729951028.26,20.8,1.254,0.0,3.0,40.0,1.05,0.0,2.71,20.8,1.364,0.0,5.1,19.2,2.344,0.0,5.42
1729951028.36,19.2,0.926,0.0,3.94,40.0,0.915,0.0,2.17,19.2,1.202,0.0,3.44,20.8,2.289,0.0,4.29
1729951028.46,20.8,0.992,0.0,1.71,40.0,0.772,0.0,2.64,20.8,0.992,0.0,5.28,19.2,2.061,0.0,4.64
1729951028.56,19.2,0.733,0.0,3.27,40.0,0.865,0.0,2.56,19.2,0.975,0.0,2.48,20.8,2.062,0.0,4.83
1729951028.66,20.8,0.915,0.0,2.11,40.0,1.075,0.0,1.59,20.8,1.0,0.0,3.73,19.2,2.02,0.0,3.59
1729951028.76,20.8,1.044,0.0,1.74,40.0,1.057,0.0,2.78,19.2,1.068,0.0,4.96,20.8,1.949,0.0,5.21
1729951028.86,19.2,0.982,0.0,2.0,40.1,0.894,0.0,2.81,20.8,1.156,0.0,3.32,19.2,1.791,0.0,11.3
1729951028.96,20.8,0.859,0.0,1.6,39.9,0.807,0.0,2.81,19.2,0.93,0.0,4.81,20.8,1.665,0.0,9.73
1729951029.06,19.2,0.697,0.0,1.51,40.0,0.946,0.0,3.87,20.8,0.833,0.0,3.21,19.2,1.738,0.0,8.58
1729951029.16,20.8,0.86,0.0,0.976,40.0,0.968,0.0,1.88,19.2,1.058,0.0,5.37,19.2,1.434,0.0,10.54
1729951029.26,19.2,0.906,0.0,1.64,40.0,1.222,0.0,2.61,19.2,0.996,0.0,3.36,20.8,1.504,0.0,12.5
1729951029.36,20.8,0.831,0.0,1.33,40.0,1.149,0.0,3.07,20.8,1.008,0.0,3.14,20.8,1.871,0.0,16.15
1729951029.46,19.2,0.979,0.0,1.61,40.1,0.897,0.0,3.02,19.2,0.899,0.0,2.1,20.8,1.553,0.0,19.8
1729951029.56,20.8,0.859,0.0,1.33,40.0,1.172,0.0,2.39,20.8,0.954,0.0,1.0,19.2,1.713,0.0,13.6
1729951029.66,19.2,1.003,0.0,0.783,40.0,1.363,0.0,2.03,19.2,1.05,0.0,3.57,20.8,1.596,0.0,15.45
1729951029.76,19.2,1.076,0.0,3.11,40.0,1.273,0.0,5.36,20.8,1.088,0.0,1.22,19.2,1.696,0.0,17.3
1729951029.86,20.8,1.071,0.0,7.02,40.0,1.454,0.0,1.79,19.2,1.024,0.0,1.13,20.8,2.011,0.0,17.0
1729951029.96,19.2,0.905,0.0,3.36,40.0,1.026,0.0,3.53,20.8,0.872,0.0,3.89,19.2,1.941,0.0,13.2
1729951030.06,20.8,0.772,0.0,5.82,40.0,1.195,0.0,2.71,20.8,0.899,0.0,1.4,20.8,1.747,0.0,3.02
1729951030.16,20.8,0.966,0.0,4.45,40.0,1.113,0.0,1.87,19.2,0.781,0.0,4.82,19.2,1.661,0.0,3.57
1729951030.26,19.2,0.964,0.0,2.86,38.4,1.167,0.0,2.55,20.7,0.88,0.0,0.907,20.8,1.664,0.0,4.12
1729951030.36,19.2,0.973,0.0,4.51,41.6,1.211,0.0,2.34,19.3,0.966,0.0,1.1,19.2,1.846,0.0,5.1
1729951030.46,20.8,0.779,0.0,2.34,40.0,0.871,0.0,2.33,20.8,0.892,0.0,3.09,20.8,1.615,0.0,4.83
1729951030.56,19.2,0.807,0.0,3.18,38.4,1.368,0.0,2.41,19.2,0.754,0.0,1.06,19.2,1.537,0.0,3.41
1729951030.66,20.8,0.964,0.0,2.46,40.0,1.601,0.0,2.47,20.8,0.829,0.0,1.56,20.8,1.584,0.0,3.465
1729951030.76,19.2,1.119,0.0,2.78,38.4,1.385,0.0,5.15,19.2,0.865,0.0,1.4,19.2,1.688,0.0,3.52
1729951030.86,20.8,1.114,0.0,4.75,40.0,1.466,0.0,5.74,20.8,1.08,0.0,1.25,20.8,2.078,0.0,4.21
1729951030.96,20.6,1.025,0.0,2.83,40.0,0.943,0.0,6.33,19.2,1.086,0.0,1.37,19.2,2.121,0.0,5.92
1729951031.06,19.4,0.921,0.0,4.43,40.0,0.823,0.0,6.66,20.8,0.881,0.0,1.11,20.8,1.695,0.0,3.97
1729951031.16,19.2,1.147,0.0,3.23,41.5,0.894,0.0,8.46,19.2,0.802,0.0,0.802,19.2,1.951,0.0,3.785
1729951031.26,20.8,1.165,0.0,3.41,40.0,0.867,0.0,9.035,20.9,1.037,0.0,0.764,20.8,2.067,0.0,3.6
1729951031.36,19.2,1.05,0.0,4.05,41.6,0.884,0.0,9.61,19.2,1.04,0.0,4.76,19.2,2.129,0.0,4.25
1729951031.46,20.8,0.937,0.0,2.51,40.0,1.029,0.0,11.8,20.7,1.031,0.0,5.92,20.8,2.185,0.0,4.9
1729951031.56,19.2,0.988,0.0,3.71,40.0,1.018,0.0,12.4,19.2,0.876,0.0,4.09,19.2,2.046,0.0,4.48
1729951031.66,20.8,1.181,0.0,3.12,40.0,0.805,0.0,12.4,20.8,1.011,0.0,5.09,20.8,2.142,0.0,4.06
1729951031.76,19.0,1.152,0.0,4.24,40.0,0.978,0.0,14.1,19.2,1.08,0.0,4.33,19.2,2.094,0.0,3.55
1729951031.86,21.1,1.072,0.0,3.96,40.0,0.891,0.0,10.7,20.8,1.008,0.0,4.91,20.8,1.844,0.0,3.04
1729951031.96,19.2,0.879,0.0,4.59,40.0,0.864,0.0,3.41,19.2,0.949,0.0,5.64,19.2,1.954,0.0,3.21
1729951032.06,20.8,0.835,0.0,3.0,40.0,0.905,0.0,1.75,20.8,0.872,0.0,5.69,20.8,1.89,0.0,2.875
1729951032.16,19.2,1.101,0.0,1.15,40.0,0.873,0.0,2.48,19.2,0.793,0.0,5.55,19.2,2.001,0.0,2.54
1729951032.26,20.8,1.271,0.0,2.08,40.0,0.891,0.0,3.21,20.8,0.859,0.0,3.72,20.8,1.619,0.0,3.3
1729951032.36,19.2,1.028,0.0,7.83,40.0,0.953,0.0,3.22,19.2,1.148,0.0,4.99,17.6,1.841,0.0,3.57
1729951032.46,20.8,0.889,0.0,5.46,40.1,0.853,0.0,3.15,20.8,1.022,0.0,9.44,20.8,1.551,0.0,3.25
1729951032.56,19.2,0.637,0.0,4.67,40.0,1.006,0.0,3.43,19.2,0.839,0.0,6.89,20.8,1.545,0.0,3.62
1729951032.66,19.2,0.546,0.0,5.51,40.0,0.949,0.0,2.0,20.8,0.835,0.0,6.61,19.2,1.535,0.0,2.24
1729951032.76,20.8,0.827,0.0,7.25,40.0,0.952,0.0,3.26,19.2,0.991,0.0,6.96,19.2,1.501,0.0,7.17
1729951032.86,20.8,0.645,0.0,8.12,40.0,1.001,0.0,1.85,20.8,0.943,0.0,8.54,20.8,1.589,0.0,2.67
1729951032.96,20.8,0.685,0.0,8.38,40.0,1.01,0.0,3.23,19.2,0.938,0.0,9.24,19.2,1.531,0.0,3.03
1729951033.06,19.2,0.683,0.0,9.12,40.0,1.064,0.0,3.05,19.2,0.833,0.0,9.59,20.8,1.749,0.0,2.45
1729951033.16,20.8,0.682,0.0,9.86,40.0,1.144,0.0,2.54,20.8,1.013,0.0,9.4,19.2,1.563,0.0,2.83
1729951033.26,19.2,0.864,0.0,10.6,40.0,1.218,0.0,2.0,19.2,1.151,0.0,11.1,19.2,1.513,0.0,7.4
1729951033.36,20.8,0.851,0.0,1.72,40.0,1.293,0.0,2.5,20.8,1.54,0.0,12.1,20.7,2.207,0.0,2.69
1729951033.46,19.2,0.828,0.0,1.62,40.0,1.12,0.0,3.61,20.8,1.272,0.0,11.0,20.9,1.797,0.0,2.89
1729951033.56,20.8,0.623,0.0,1.42,38.4,0.889,0.0,2.47,19.2,0.915,0.0,8.83,19.2,1.65,0.0,2.58
1729951033.66,19.2,0.59,0.0,1.22,41.6,1.139,0.0,2.93,20.8,0.743,0.0,5.06,20.8,1.284,0.0,3.17
1729951033.76,20.8,0.962,0.0,1.34,38.4,0.939,0.0,3.17,19.2,0.962,0.0,5.09,19.2,1.333,0.0,6.07
1729951033.86,19.2,0.83,0.0,1.7,40.0,1.251,0.0,2.85,19.2,1.057,0.0,5.75,20.8,1.723,0.0,2.56
1729951033.96,20.8,0.711,0.0,2.02,40.0,1.199,0.0,3.85,20.8,0.865,0.0,4.4,20.8,1.632,0.0,1.86
1729951034.06,19.2,0.888,0.0,1.67,40.0,1.234,0.0,1.71,19.2,0.804,0.0,5.07,19.2,1.372,0.0,3.92
1729951034.16,20.8,0.753,0.0,1.32,40.0,1.389,0.0,3.17,20.8,0.792,0.0,4.78,20.8,1.549,0.0,4.74
1729951034.26,19.2,0.969,0.0,1.01,40.1,1.406,0.0,2.55,19.2,0.809,0.0,4.15,19.2,1.184,0.0,12.8
1729951034.36,20.8,1.018,0.0,1.2,39.9,1.638,0.0,2.42,20.8,1.082,0.0,5.0,20.8,2.096,0.0,4.17
1729951034.46,19.2,0.824,0.0,1.23,40.0,1.388,0.0,8.87,20.8,0.867,0.0,3.79,19.2,1.788,0.0,1.67
1729951034.56,20.8,0.972,0.0,1.18,40.0,1.293,0.0,1.74,19.2,0.751,0.0,4.19,20.7,1.412,0.0,2.75
1729951034.66,19.1,0.76,0.0,1.13,41.6,1.447,0.0,3.36,20.8,0.767,0.0,3.62,19.3,1.618,0.0,4.15
1729951034.76,19.3,1.061,0.0,1.08,38.4,1.286,0.0,3.8,19.2,0.8,0.0,3.07,20.8,1.578,0.0,9.82
1729951034.86,20.8,0.983,0.0,0.802,40.0,1.352,0.0,7.35,20.8,1.029,0.0,3.4,20.8,1.914,0.0,4.71
1729951034.96,20.8,0.855,0.0,3.06,38.4,1.247,0.0,9.69,19.2,0.902,0.0,3.28,19.2,1.614,0.0,7.39
1729951035.06,19.2,0.725,0.0,4.01,41.7,1.241,0.0,1.92,20.8,0.875,0.0,3.45,20.8,1.663,0.0,10.4
1729951035.16,19.2,0.793,0.0,2.75,38.4,1.213,0.0,4.39,19.2,0.642,0.0,3.65,19.2,1.436,0.0,11.1
1729951035.26,20.8,1.036,0.0,3.0,40.0,0.815,0.0,2.92,20.8,0.745,0.0,2.62,20.8,1.609,0.0,10.9
1729951035.36,20.8,1.026,0.0,3.87,40.0,0.837,0.0,7.97,19.2,0.999,0.0,3.17,19.2,1.979,0.0,11.8
1729951035.46,19.2,0.943,0.0,2.46,41.6,0.929,0.0,8.02,20.8,0.892,0.0,3.41,20.8,1.75,0.0,13.3
1729951035.56,19.2,0.898,0.0,3.61,40.0,0.853,0.0,3.56,19.2,0.893,0.0,3.05,19.2,1.776,0.0,16.5
1729951035.66,20.8,0.866,0.0,3.35,41.6,0.828,0.0,4.56,20.8,0.783,0.0,4.19,20.8,1.654,0.0,17.4
1729951035.76,19.2,1.163,0.0,3.16,40.0,0.994,0.0,2.6,19.2,0.852,0.0,3.58,19.2,1.8,0.0,14.1
1729951035.86,20.8,1.281,0.0,4.18,40.0,0.889,0.0,5.61,20.8,1.037,0.0,6.76,20.8,1.898,0.0,8.78
1729951035.96,20.8,1.142,0.0,2.24,40.0,1.102,0.0,5.61,19.2,1.061,0.0,4.91,19.2,2.077,0.0,2.34
1729951036.06,19.2,1.006,0.0,3.07,40.0,0.992,0.0,3.34,20.8,1.175,0.0,4.91,20.8,1.954,0.0,4.51
1729951036.16,19.2,0.872,0.0,2.42,40.0,0.823,0.0,4.22,19.2,0.869,0.0,4.81,19.2,1.79,0.0,4.68
1729951036.26,20.8,1.189,0.0,2.48,40.0,1.328,0.0,2.72,20.8,0.851,0.0,4.37,20.8,1.731,0.0,3.93
1729951036.36,20.8,1.248,0.0,3.31,40.0,1.023,0.0,5.01,19.2,0.997,0.0,8.93,19.2,2.057,0.0,4.04
1729951036.46,19.2,1.131,0.0,3.14,40.0,0.932,0.0,4.79,20.8,1.096,0.0,5.1,20.8,1.814,0.0,2.36
1729951036.56,19.2,0.928,0.0,3.04,40.0,0.831,0.0,3.54,19.2,0.918,0.0,5.29,19.2,1.828,0.0,2.74
1729951036.66,20.8,0.995,0.0,1.7,40.1,0.788,0.0,3.66,20.8,0.819,0.0,4.39,20.8,1.775,0.0,2.13
1729951036.76,19.2,1.162,0.0,2.17,39.9,1.267,0.0,2.61,19.2,1.028,0.0,4.18,19.2,1.681,0.0,3.57
1729951036.86,19.2,0.985,0.0,1.0,40.0,1.166,0.0,7.82,20.8,1.266,0.0,7.04,19.2,2.398,0.0,3.54
1729951036.96,20.8,0.861,0.0,1.34,40.0,1.053,0.0,12.4,19.2,1.241,0.0,3.76,20.8,2.299,0.0,3.98
1729951037.06,20.8,0.759,0.0,1.7,40.0,0.892,0.0,7.83,20.8,1.015,0.0,4.81,20.8,1.971,0.0,4.76
1729951037.16,20.8,0.609,0.0,0.91,40.0,0.85,0.0,7.68,19.2,0.816,0.0,4.48,19.2,1.677,0.0,1.91
1729951037.26,19.2,0.782,0.0,0.77,38.4,1.062,0.0,7.92,20.8,0.734,0.0,3.75,19.2,1.581,0.0,4.26
1729951037.36,20.8,0.842,0.0,5.21,41.6,1.074,0.0,9.28,19.2,1.097,0.0,3.735,19.2,1.783,0.0,2.93
1729951037.46,19.2,0.782,0.0,3.2,40.0,1.165,0.0,11.6,20.8,1.1,0.0,3.72,20.8,1.998,0.0,3.38
1729951037.56,20.8,0.792,0.0,4.3,40.0,1.173,0.0,13.9,19.2,1.051,0.0,4.11,19.2,1.474,0.0,3.73
1729951037.66,19.2,0.828,0.0,3.3,40.0,1.168,0.0,15.1,20.8,0.957,0.0,3.88,20.8,1.534,0.0,3.35
1729951037.76,19.2,0.882,0.0,3.43,38.4,1.387,0.0,11.3,19.2,0.935,0.0,3.7,19.2,1.619,0.0,4.52
1729951037.86,20.8,1.009,0.0,4.05,41.6,1.289,0.0,8.99,20.8,1.239,0.0,4.425,20.8,1.604,0.0,3.77
1729951037.96,20.8,0.856,0.0,2.12,40.0,1.185,0.0,2.66,19.2,1.223,0.0,5.15,20.8,1.745,0.0,3.25
1729951038.06,19.2,0.892,0.0,2.77,40.0,1.165,0.0,4.28,20.8,0.985,0.0,4.29,20.8,1.434,0.0,4.42
1729951038.16,19.2,0.816,0.0,2.42,38.4,0.971,0.0,1.56,19.2,0.811,0.0,4.97,19.2,1.52,0.0,2.53
1729951038.26,20.8,0.869,0.0,2.93,40.0,1.647,0.0,2.87,20.8,0.82,0.0,3.95,19.2,1.382,0.0,4.03
1729951038.36,20.8,1.15,0.0,2.8,40.0,1.51,0.0,3.55,19.2,0.933,0.0,4.57,20.8,1.415,0.0,3.76
1729951038.46,19.2,1.01,0.0,1.56,40.0,1.443,0.0,1.98,19.2,0.953,0.0,5.19,20.8,1.812,0.0,3.13
1729951038.56,20.8,0.991,0.0,4.01,40.0,1.375,0.0,3.23,20.8,0.844,0.0,5.12,19.2,1.587,0.0,4.45
1729951038.66,19.2,0.806,0.0,2.82,40.0,1.167,0.0,1.99,20.8,0.875,0.0,5.05,20.8,1.615,0.0,2.34
1729951038.76,19.2,0.909,0.0,3.17,36.8,1.51,0.0,2.7,19.2,0.707,0.0,4.84,19.2,1.421,0.0,3.95
1729951038.86,20.8,1.116,0.0,10.1,41.6,1.427,0.0,1.76,20.8,0.796,0.0,4.63,20.8,1.816,0.0,2.16
1729951038.96,20.8,1.102,0.0,6.56,40.0,1.297,0.0,2.97,19.2,0.956,0.0,10.0,19.2,1.917,0.0,3.76
1729951039.06,19.2,0.94,0.0,8.29,40.0,1.213,0.0,2.83,20.8,0.835,0.0,7.81,20.8,1.657,0.0,4.07
1729951039.16,19.2,0.997,0.0,8.34,38.3,1.172,0.0,2.07,19.2,0.855,0.0,8.67,19.2,1.782,0.0,2.9
1729951039.26,20.8,1.208,0.0,10.8,40.1,1.519,0.0,2.22,20.8,1.019,0.0,9.33,20.8,2.049,0.0,4.33
1729951039.36,19.2,1.127,0.0,11.2,39.9,0.789,0.0,1.78,19.2,1.025,0.0,11.2,19.2,2.114,0.0,3.05
