Time,F1S1Bitrate,F1S1Jitter,F1S1Datagrams,F1S1Delay,F1F4Bitrate,F1F4Jitter,F1F4Datagrams,F1F4Delay,F1F2Bitrate,F1F2Jitter,F1F2Datagrams,F1F2Delay,F1C1Bitrate,F1C1Jitter,F1C1Datagrams,F1C1Delay
1729951006.66,40.0,0.797,0.0,3.6,19.2,1.228,0.0,3.3,20.8,0.978,0.0,1.34,8.0,1.341,0.0,4.28
1729951006.76,40.0,0.76,0.0,4.94,20.8,1.008,0.0,2.49,20.8,0.873,0.0,2.12,9.6,1.538,0.0,4.84
1729951006.86,40.0,0.749,0.0,3.22,19.2,0.901,0.0,1.77,19.2,0.813,0.0,1.63,8.0,1.616,0.0,3.66
1729951006.96,39.9,0.89,0.0,4.09,20.8,1.097,0.0,2.61,20.8,0.936,0.0,2.28,8.0,1.341,0.0,4.24
1729951007.06,38.4,0.846,0.0,3.48,19.2,0.994,0.0,1.8,19.2,0.723,0.0,1.65,8.0,1.117,0.0,4.25
1729951007.16,41.6,0.861,0.0,3.2,20.8,1.134,0.0,2.9,20.8,0.828,0.0,0.845,6.4,0.977,0.0,4.21
1729951007.26,38.4,0.941,0.0,2.93,19.1,0.945,0.0,2.84,19.2,0.947,0.0,1.03,9.59,0.898,0.0,4.77
1729951007.36,40.0,0.704,0.0,1.36,20.9,0.72,0.0,2.24,20.8,0.699,0.0,1.83,6.4,0.782,0.0,3.78
1729951007.46,40.0,0.857,0.0,1.38,19.2,0.816,0.0,3.18,19.2,0.803,0.0,3.43,7.99,0.764,0.0,4.64
1729951007.56,40.0,0.76,0.0,1.67,20.8,0.738,0.0,2.26,20.8,0.813,0.0,2.29,8.01,0.865,0.0,5.15
1729951007.66,40.0,0.75,0.0,3.77,20.8,0.714,0.0,2.67,20.8,0.768,0.0,1.88,8.0,1.111,0.0,4.19
1729951007.76,40.0,0.913,0.0,3.69,19.2,0.734,0.0,4.54,19.2,1.022,0.0,1.27,8.0,1.408,0.0,5.55
1729951007.86,40.0,0.621,0.0,6.41,20.8,0.59,0.0,7.22,19.2,0.796,0.0,1.94,8.0,1.31,0.0,7.37
1729951007.96,40.0,0.875,0.0,5.62,19.2,0.767,0.0,6.36,20.8,0.867,0.0,2.63,8.01,1.486,0.0,7.85
1729951008.06,39.9,0.664,0.0,5.64,20.8,0.715,0.0,5.68,19.2,0.799,0.0,2.11,7.99,1.432,0.0,7.01
1729951008.16,38.4,0.786,0.0,6.51,19.2,0.843,0.0,6.55,20.8,1.006,0.0,1.56,8.0,1.536,0.0,7.42
1729951008.26,40.0,0.491,0.0,8.56,19.2,0.924,0.0,6.98,19.2,1.035,0.0,2.39,8.0,1.694,0.0,9.01
1729951008.36,41.6,0.442,0.0,10.4,20.8,0.863,0.0,9.69,20.8,1.023,0.0,8.22,8.01,1.842,0.0,10.1
1729951008.46,40.0,0.58,0.0,10.4,20.8,1.152,0.0,10.5,19.2,1.081,0.0,3.49,8.01,2.024,0.0,11.1
1729951008.56,40.0,0.442,0.0,11.3,19.2,1.055,0.0,11.0,20.8,0.991,0.0,4.63,7.99,2.083,0.0,11.3
1729951008.66,40.0,0.451,0.0,10.9,20.8,1.011,0.0,2.16,19.2,1.075,0.0,3.71,8.0,2.07,0.0,11.8
1729951008.76,40.0,0.482,0.0,3.55,19.2,0.971,0.0,0.953,20.8,1.056,0.0,3.76,8.0,1.912,0.0,12.4
1729951008.86,41.6,0.354,0.0,3.08,20.8,0.811,0.0,1.1,19.2,0.969,0.0,7.71,8.01,1.619,0.0,8.9
1729951008.96,40.0,0.495,0.0,2.95,19.2,0.744,0.0,0.942,20.8,0.731,0.0,2.97,8.0,1.552,0.0,8.33
1729951009.06,40.0,0.44,0.0,2.31,20.8,0.844,0.0,0.769,19.2,0.68,0.0,2.41,7.98,1.301,0.0,4.37
1729951009.16,40.0,0.414,0.0,2.02,19.2,0.968,0.0,3.81,20.8,0.865,0.0,1.76,8.02,1.414,0.0,5.13
1729951009.26,40.0,0.505,0.0,1.12,19.2,0.826,0.0,2.21,19.2,0.911,0.0,3.7,9.6,1.249,0.0,4.8
1729951009.36,40.0,0.556,0.0,1.48,20.8,0.917,0.0,2.62,20.8,0.904,0.0,7.54,6.4,1.675,0.0,4.38
1729951009.46,40.0,0.455,0.0,1.07,20.8,0.957,0.0,3.36,20.8,0.946,0.0,5.72,9.58,1.637,0.0,5.08
1729951009.56,40.0,0.487,0.0,1.16,19.2,0.98,0.0,1.51,19.2,0.875,0.0,5.5,6.41,1.396,0.0,2.68
1729951009.66,40.0,0.59,0.0,0.79,19.2,1.022,0.0,2.49,19.2,1.049,0.0,4.76,9.59,1.239,0.0,3.92
1729951009.76,40.0,0.666,0.0,1.26,20.8,1.022,0.0,1.7,20.8,1.151,0.0,5.89,6.4,1.27,0.0,5.33
1729951009.86,40.0,0.717,0.0,1.3,19.2,1.158,0.0,3.11,19.2,1.184,0.0,7.33,9.6,1.227,0.0,3.61
1729951009.96,40.0,0.542,0.0,0.953,20.7,0.984,0.0,2.18,20.7,1.022,0.0,7.26,6.41,1.265,0.0,4.15
1729951010.06,40.0,0.613,0.0,1.3,20.8,1.097,0.0,1.4,19.2,0.965,0.0,7.71,9.59,1.313,0.0,2.32
1729951010.16,40.0,0.604,0.0,1.75,19.2,1.27,0.0,1.69,20.8,1.293,0.0,7.17,6.4,1.432,0.0,4.15
1729951010.26,39.9,0.7,0.0,3.17,19.2,1.151,0.0,4.15,19.2,1.185,0.0,9.33,9.6,1.527,0.0,5.43
1729951010.36,40.0,0.73,0.0,1.0,20.8,0.979,0.0,1.57,20.8,1.07,0.0,6.95,8.0,1.714,0.0,3.33
1729951010.46,40.0,0.547,0.0,0.776,19.2,0.938,0.0,2.52,19.2,0.839,0.0,1.82,8.0,1.327,0.0,4.03
1729951010.56,39.9,0.698,0.0,3.47,20.8,1.21,0.0,2.62,20.8,1.153,0.0,2.23,8.0,1.1,0.0,2.46
1729951010.66,40.0,0.699,0.0,4.56,19.2,1.384,0.0,2.78,19.2,1.14,0.0,1.41,7.99,1.21,0.0,3.21
1729951010.76,40.0,0.819,0.0,4.67,20.8,1.222,0.0,4.58,19.2,0.967,0.0,2.56,6.41,1.256,0.0,3.55
1729951010.86,40.0,0.792,0.0,3.73,19.2,1.164,0.0,3.37,20.8,1.162,0.0,2.05,9.59,1.337,0.0,3.77
1729951010.96,40.0,0.582,0.0,4.35,20.8,0.981,0.0,4.4,20.8,0.919,0.0,2.52,6.4,1.466,0.0,4.06
1729951011.06,40.0,0.721,0.0,2.79,19.2,1.164,0.0,3.29,20.8,0.877,0.0,2.45,9.6,1.743,0.0,2.94
1729951011.16,40.0,0.777,0.0,6.91,20.8,1.229,0.0,4.45,19.2,0.917,0.0,1.48,8.0,2.126,0.0,3.08
1729951011.26,38.4,1.012,0.0,4.83,19.2,1.259,0.0,4.19,19.2,1.104,0.0,2.37,6.41,2.061,0.0,2.44
1729951011.36,41.6,0.811,0.0,4.7,20.8,1.161,0.0,4.21,20.8,1.267,0.0,1.6,9.59,1.964,0.0,2.3
1729951011.46,40.0,0.652,0.0,5.03,19.2,0.846,0.0,3.75,20.8,1.056,0.0,2.7,8.0,1.866,0.0,1.93
1729951011.56,38.4,0.816,0.0,4.33,19.2,1.017,0.0,3.97,19.2,1.14,0.0,1.54,6.4,2.104,0.0,2.02
1729951011.66,40.0,0.735,0.0,9.23,20.8,1.001,0.0,8.29,19.2,0.949,0.0,1.87,8.0,1.902,0.0,1.96
1729951011.76,40.0,0.823,0.0,3.39,20.8,1.078,0.0,3.13,20.8,1.092,0.0,2.75,8.0,1.846,0.0,1.81
1729951011.86,40.0,0.721,0.0,4.48,19.2,0.995,0.0,4.71,19.2,1.098,0.0,2.48,8.0,1.788,0.0,3.17
1729951011.96,40.0,0.681,0.0,3.28,20.8,0.989,0.0,2.52,20.8,1.128,0.0,1.55,8.0,1.962,0.0,1.35
1729951012.06,40.0,0.838,0.0,7.66,19.2,0.878,0.0,7.22,20.8,1.012,0.0,1.33,8.0,1.784,0.0,4.15
1729951012.16,40.0,0.94,0.0,3.57,20.8,1.071,0.0,2.75,19.2,0.948,0.0,1.12,7.99,1.549,0.0,1.06
1729951012.26,40.1,0.905,0.0,3.87,19.2,1.222,0.0,2.46,19.2,1.059,0.0,1.93,8.01,1.331,0.0,1.87
1729951012.36,40.0,0.744,0.0,4.11,20.8,1.042,0.0,2.945,20.8,1.056,0.0,5.3,8.0,1.096,0.0,1.35
1729951012.46,40.0,0.629,0.0,4.12,20.8,0.867,0.0,3.43,19.2,1.043,0.0,1.52,8.0,1.12,0.0,1.28
1729951012.56,38.4,0.57,0.0,7.09,19.2,0.811,0.0,6.04,20.8,0.872,0.0,2.31,8.0,0.975,0.0,4.59
1729951012.66,41.6,0.614,0.0,3.96,19.2,0.994,0.0,2.66,19.2,0.866,0.0,1.66,7.99,1.033,0.0,0.851
1729951012.76,40.1,0.564,0.0,2.8,20.8,1.081,0.0,2.96,20.8,0.97,0.0,1.93,8.01,1.17,0.0,3.48
1729951012.86,41.6,0.52,0.0,4.35,19.2,1.077,0.0,2.085,19.2,1.17,0.0,0.852,8.0,1.391,0.0,4.89
1729951012.96,40.0,0.471,0.0,3.04,20.8,0.948,0.0,1.21,20.8,1.012,0.0,3.67,8.0,1.588,0.0,3.5
1729951013.06,40.1,0.469,0.0,3.32,19.2,0.772,0.0,2.935,19.2,0.943,0.0,1.6,9.6,1.309,0.0,5.14
1729951013.16,40.0,0.543,0.0,2.08,20.8,0.901,0.0,4.66,20.8,0.785,0.0,2.24,8.0,1.146,0.0,3.42
1729951013.26,39.9,0.574,0.0,2.51,19.2,1.141,0.0,4.245,19.2,1.088,0.0,1.72,8.0,0.943,0.0,3.47
1729951013.36,40.0,0.58,0.0,3.11,20.8,1.052,0.0,3.83,20.8,1.184,0.0,1.94,6.41,1.006,0.0,4.45
1729951013.46,40.0,0.556,0.0,4.75,20.8,0.876,0.0,4.75,19.2,1.138,0.0,2.88,9.59,1.091,0.0,5.77
1729951013.56,40.0,0.641,0.0,4.79,19.2,0.913,0.0,6.42,20.8,1.024,0.0,2.51,6.4,1.096,0.0,6.16
1729951013.66,39.9,0.595,0.0,0.794,20.8,1.135,0.0,6.17,19.2,0.995,0.0,1.57,9.6,1.144,0.0,3.16
1729951013.76,40.0,0.582,0.0,4.79,19.2,1.079,0.0,4.2,20.8,1.124,0.0,2.54,6.4,1.465,0.0,3.99
1729951013.86,38.4,0.607,0.0,6.02,20.8,1.276,0.0,4.81,19.2,1.348,0.0,2.87,9.6,1.573,0.0,2.56
1729951013.96,40.0,0.616,0.0,9.55,19.2,0.97,0.0,4.9,20.8,1.073,0.0,1.21,6.4,1.665,0.0,8.77
1729951014.06,40.0,0.512,0.0,8.08,19.2,0.936,0.0,10.0,19.2,0.965,0.0,2.51,9.6,1.553,0.0,6.86
1729951014.16,40.0,0.812,0.0,7.79,20.8,1.071,0.0,6.31,20.8,0.899,0.0,0.926,6.4,1.608,0.0,5.82
1729951014.26,40.0,0.616,0.0,8.26,19.2,1.17,0.0,5.23,19.0,0.854,0.0,1.64,8.0,1.747,0.0,7.91
1729951014.36,40.0,0.702,0.0,9.63,20.8,1.076,0.0,7.54,21.0,1.003,0.0,4.04,8.0,1.783,0.0,9.34
1729951014.46,39.9,0.585,0.0,11.0,19.2,1.059,0.0,7.24,19.2,1.027,0.0,2.49,8.01,2.012,0.0,11.5
1729951014.56,40.0,0.617,0.0,11.8,20.8,1.121,0.0,11.3,20.8,1.217,0.0,4.02,7.99,2.197,0.0,11.0
1729951014.66,40.1,0.714,0.0,10.7,19.2,1.187,0.0,11.2,19.2,1.075,0.0,4.01,8.02,2.008,0.0,11.7
1729951014.76,41.3,0.645,0.0,10.34,20.8,1.249,0.0,7.5,20.8,1.257,0.0,3.42,7.99,1.654,0.0,8.31
1729951014.86,38.7,0.696,0.0,9.98,19.2,1.109,0.0,3.28,19.2,1.133,0.0,3.89,7.99,1.526,0.0,3.31
1729951014.96,39.9,0.534,0.0,9.02,20.8,0.876,0.0,2.07,20.9,1.007,0.0,2.09,8.0,1.364,0.0,4.22
1729951015.06,40.0,0.616,0.0,8.06,19.2,0.643,0.0,2.49,19.2,0.845,0.0,2.44,8.0,1.379,0.0,3.15
1729951015.16,40.0,0.694,0.0,4.13,20.8,0.899,0.0,1.44,20.8,0.821,0.0,1.9,8.0,1.28,0.0,2.98
1729951015.26,40.0,0.669,0.0,5.02,19.2,0.988,0.0,1.71,19.2,0.765,0.0,3.92,8.0,1.34,0.0,3.36
1729951015.36,41.6,0.798,0.0,4.645,20.8,1.19,0.0,2.39,20.8,0.995,0.0,4.8,8.01,1.8,0.0,1.99
1729951015.46,38.4,0.758,0.0,4.27,19.2,1.083,0.0,1.7,19.2,0.998,0.0,3.53,8.0,1.931,0.0,2.89
1729951015.56,41.6,0.73,0.0,4.78,20.8,0.86,0.0,3.07,20.8,0.896,0.0,4.65,8.0,1.743,0.0,1.97
1729951015.66,40.0,0.733,0.0,3.5,19.2,1.052,0.0,2.98,19.2,0.81,0.0,4.56,9.59,1.702,0.0,2.12
1729951015.76,40.0,0.689,0.0,3.75,20.8,1.056,0.0,2.94,20.8,0.741,0.0,6.87,6.41,1.506,0.0,1.07
1729951015.86,40.0,0.909,0.0,4.0,19.2,1.15,0.0,1.23,19.2,1.063,0.0,5.1,9.58,1.596,0.0,1.31
1729951015.96,40.0,0.759,0.0,3.98,20.8,0.949,0.0,2.42,20.8,0.988,0.0,6.21,8.0,1.609,0.0,1.75
1729951016.06,40.0,0.803,0.0,3.96,19.2,0.82,0.0,2.26,19.2,0.919,0.0,7.85,8.0,1.662,0.0,0.837
1729951016.16,40.0,0.843,0.0,3.54,20.8,0.946,0.0,1.07,20.8,0.976,0.0,8.13,8.0,1.702,0.0,1.86
1729951016.26,40.0,0.971,0.0,4.19,20.8,1.034,0.0,1.23,19.2,1.027,0.0,8.41,8.0,1.908,0.0,1.65
1729951016.36,38.4,0.894,0.0,4.74,19.2,1.128,0.0,0.771,20.8,1.099,0.0,8.45,6.4,1.626,0.0,2.31
1729951016.46,40.0,0.827,0.0,3.64,20.8,0.911,0.0,3.6,19.2,0.968,0.0,6.58,9.6,1.238,0.0,1.97
1729951016.56,40.0,1.028,0.0,4.29,19.2,0.933,0.0,4.78,20.8,0.793,0.0,1.73,6.4,1.049,0.0,1.16
1729951016.66,40.0,0.898,0.0,3.28,20.8,0.756,0.0,3.08,19.2,0.629,0.0,1.41,8.01,0.957,0.0,0.95
1729951016.76,38.4,0.595,0.0,3.64,19.2,1.0,0.0,4.01,20.8,0.815,0.0,4.69,8.0,0.944,0.0,0.8
1729951016.86,40.0,0.561,0.0,4.48,20.8,0.974,0.0,4.4,19.2,0.946,0.0,1.78,8.01,1.072,0.0,3.8
1729951016.96,41.6,0.65,0.0,4.45,19.2,1.0,0.0,3.5,20.8,1.047,0.0,1.1,7.99,1.124,0.0,4.79
1729951017.06,41.6,0.58,0.0,5.06,19.2,0.982,0.0,4.35,19.2,1.016,0.0,1.33,8.0,1.293,0.0,4.21
1729951017.16,40.0,0.49,0.0,3.94,20.8,0.905,0.0,1.72,20.8,0.981,0.0,1.025,9.6,1.462,0.0,3.82
1729951017.26,40.0,0.645,0.0,3.7,20.8,1.084,0.0,3.2,19.2,1.005,0.0,0.72,8.0,1.237,0.0,4.31
1729951017.36,40.0,0.634,0.0,4.23,19.2,1.13,0.0,2.99,20.8,1.076,0.0,0.76,6.4,1.428,0.0,4.29
1729951017.46,40.0,0.598,0.0,3.46,20.8,1.024,0.0,2.57,20.8,1.082,0.0,0.946,9.59,1.264,0.0,5.23
1729951017.56,40.0,0.688,0.0,4.57,19.2,0.907,0.0,3.62,19.2,1.04,0.0,0.933,6.4,1.32,0.0,4.0
1729951017.66,40.0,0.572,0.0,4.51,19.2,0.859,0.0,1.46,19.2,0.991,0.0,1.031,8.0,1.323,0.0,6.32
1729951017.76,39.9,0.704,0.0,6.38,20.8,0.986,0.0,2.72,20.8,1.018,0.0,1.13,8.0,1.341,0.0,4.22
1729951017.86,40.0,0.658,0.0,5.25,19.2,1.099,0.0,2.76,19.2,1.209,0.0,0.801,9.59,1.35,0.0,4.15
1729951017.96,40.0,0.771,0.0,4.21,20.8,1.156,0.0,3.15,20.8,1.217,0.0,0.831,6.4,1.694,0.0,4.83
1729951018.06,40.0,0.665,0.0,5.05,19.2,1.068,0.0,3.26,20.8,1.25,0.0,0.857,9.6,1.808,0.0,6.59
1729951018.16,40.0,0.478,0.0,6.42,20.8,0.868,0.0,1.66,19.2,1.001,0.0,0.981,6.4,1.604,0.0,3.45
1729951018.26,40.0,0.654,0.0,3.81,19.2,1.01,0.0,3.23,19.2,1.107,0.0,1.28,9.6,1.381,0.0,4.17
1729951018.36,39.9,0.66,0.0,4.18,20.8,1.069,0.0,1.95,20.8,1.208,0.0,1.08,8.0,1.2,0.0,3.33
1729951018.46,40.0,0.704,0.0,3.23,19.2,0.946,0.0,3.59,19.2,1.125,0.0,1.1,8.0,1.298,0.0,5.81
1729951018.56,40.0,0.605,0.0,6.16,20.8,0.925,0.0,4.05,20.8,0.977,0.0,1.61,8.0,1.22,0.0,4.225
1729951018.66,40.0,0.521,0.0,2.71,19.2,0.758,0.0,1.73,20.8,0.928,0.0,0.923,8.0,1.19,0.0,2.64
1729951018.76,40.0,0.7,0.0,3.26,20.8,0.979,0.0,1.33,19.2,1.047,0.0,1.11,6.4,1.376,0.0,3.45
1729951018.86,40.0,0.662,0.0,3.07,19.1,1.073,0.0,0.747,19.2,1.172,0.0,1.0,9.6,1.595,0.0,2.79
1729951018.96,39.9,0.709,0.0,2.41,20.9,1.157,0.0,2.04,20.8,1.222,0.0,0.895,6.41,1.455,0.0,3.98
1729951019.06,40.0,0.644,0.0,3.51,19.2,1.102,0.0,4.12,19.2,1.085,0.0,0.772,9.59,1.24,0.0,3.57
1729951019.16,40.0,0.605,0.0,1.87,20.8,0.827,0.0,2.76,20.8,0.814,0.0,0.788,8.0,1.056,0.0,3.16
1729951019.26,38.5,0.763,0.0,3.13,19.2,1.207,0.0,3.4,19.2,0.803,0.0,1.68,8.0,0.985,0.0,3.64
1729951019.36,41.6,0.75,0.0,3.48,20.8,1.117,0.0,3.53,19.2,0.758,0.0,2.39,6.4,0.891,0.0,3.67
1729951019.46,38.4,1.018,0.0,2.84,20.8,1.113,0.0,3.0,20.8,0.792,0.0,2.71,8.01,0.95,0.0,4.71
1729951019.56,39.9,0.823,0.0,3.32,19.2,1.126,0.0,4.42,20.8,0.932,0.0,1.84,7.99,1.115,0.0,5.305
1729951019.66,41.6,0.848,0.0,2.08,20.8,0.99,0.0,2.72,19.2,0.934,0.0,2.11,8.0,1.318,0.0,5.9
1729951019.76,38.4,0.936,0.0,2.4,19.2,1.228,0.0,4.5,20.8,0.813,0.0,1.9,8.0,1.258,0.0,4.99
1729951019.86,40.1,0.854,0.0,1.92,19.2,1.079,0.0,4.74,20.8,0.717,0.0,2.79,8.0,1.241,0.0,5.16
1729951019.96,40.0,1.044,0.0,3.09,20.8,1.015,0.0,4.5,19.2,0.846,0.0,2.18,8.0,1.18,0.0,6.815
1729951020.06,40.0,0.888,0.0,8.37,19.2,0.927,0.0,8.16,19.2,1.137,0.0,2.37,7.99,1.135,0.0,8.47
1729951020.16,40.0,0.721,0.0,8.4,20.8,0.778,0.0,8.9,20.8,0.991,0.0,2.71,8.0,1.169,0.0,9.19
1729951020.26,40.0,0.901,0.0,6.3,19.2,0.86,0.0,7.18,19.2,1.104,0.0,1.47,8.01,1.262,0.0,7.87
1729951020.36,40.0,0.841,0.0,5.8,20.8,0.858,0.0,7.73,20.8,0.865,0.0,3.18,7.99,1.229,0.0,7.76
1729951020.46,38.4,0.831,0.0,7.97,20.8,0.783,0.0,8.44,19.2,0.924,0.0,2.24,8.0,1.451,0.0,8.25
1729951020.56,40.0,0.753,0.0,8.95,19.2,1.089,0.0,10.2,20.8,1.227,0.0,3.0,8.01,1.673,0.0,10.6
1729951020.66,41.6,0.665,0.0,12.6,20.8,0.898,0.0,13.3,19.2,1.136,0.0,2.45,7.99,1.582,0.0,12.9
1729951020.76,38.4,0.879,0.0,9.94,19.2,0.964,0.0,10.0,20.8,1.095,0.0,2.31,8.0,1.542,0.0,10.7
1729951020.86,41.6,0.929,0.0,9.92,19.2,0.94,0.0,10.6,19.2,0.991,0.0,2.25,8.01,1.463,0.0,10.1
1729951020.96,38.4,0.829,0.0,1.17,20.8,1.084,0.0,10.7,19.2,1.135,0.0,3.68,8.0,1.398,0.0,10.6
1729951021.06,40.0,0.631,0.0,0.897,20.8,1.063,0.0,10.2,19.2,1.243,0.0,3.42,7.95,1.6,0.0,9.91
1729951021.16,41.6,0.526,0.0,3.1,19.2,0.916,0.0,8.97,20.8,1.063,0.0,3.05,8.05,1.598,0.0,8.92
1729951021.26,40.0,0.541,0.0,0.825,20.8,0.864,0.0,4.23,19.2,1.038,0.0,2.44,8.01,1.733,0.0,4.21
1729951021.36,40.0,0.54,0.0,2.12,19.2,0.913,0.0,3.56,20.8,0.914,0.0,3.1,7.99,1.752,0.0,3.11
1729951021.46,40.0,0.599,0.0,2.78,20.8,0.981,0.0,4.1,19.2,1.037,0.0,4.19,8.01,1.963,0.0,3.92
1729951021.56,40.0,0.639,0.0,3.92,19.2,0.996,0.0,5.0,20.8,1.148,0.0,2.51,7.99,1.667,0.0,4.34
1729951021.66,40.0,0.588,0.0,4.28,20.8,1.074,0.0,5.62,19.2,1.148,0.0,2.75,8.0,1.466,0.0,4.89
1729951021.76,40.1,0.6,0.0,3.18,19.2,0.998,0.0,5.24,20.8,1.153,0.0,5.7,8.0,1.243,0.0,4.62
1729951021.86,40.0,0.704,0.0,2.28,19.2,1.117,0.0,2.97,19.2,1.078,0.0,4.69,8.0,1.166,0.0,2.66
1729951021.96,40.0,0.795,0.0,2.15,20.8,1.153,0.0,4.54,20.8,1.396,0.0,3.97,7.99,1.119,0.0,4.54
1729951022.06,39.9,0.626,0.0,1.12,20.8,1.15,0.0,3.74,19.2,1.335,0.0,4.76,8.0,1.14,0.0,3.13
1729951022.16,40.0,0.563,0.0,1.41,19.2,1.154,0.0,3.18,20.8,1.248,0.0,3.52,8.0,1.21,0.0,3.29
1729951022.26,40.0,0.512,0.0,0.943,19.2,0.93,0.0,4.01,19.2,1.11,0.0,6.33,8.0,1.385,0.0,2.89
1729951022.36,40.0,0.722,0.0,2.53,20.8,1.203,0.0,3.07,20.8,1.0,0.0,4.31,8.0,1.25,0.0,2.03
1729951022.46,40.0,0.733,0.0,4.19,19.2,1.263,0.0,5.13,19.2,1.297,0.0,3.59,8.0,1.147,0.0,1.84
1729951022.56,39.9,0.621,0.0,2.13,20.8,1.113,0.0,3.59,20.8,1.235,0.0,4.36,8.0,1.2,0.0,1.83
1729951022.66,41.6,0.622,0.0,2.63,19.2,1.051,0.0,3.88,19.2,1.075,0.0,3.31,8.0,1.342,0.0,3.09
1729951022.76,40.0,0.501,0.0,3.01,20.8,0.787,0.0,4.93,20.8,1.006,0.0,5.55,8.0,1.142,0.0,2.85
1729951022.86,40.0,0.809,0.0,1.58,19.2,1.075,0.0,3.71,19.2,0.848,0.0,6.57,9.6,1.152,0.0,3.11
1729951022.96,40.0,0.618,0.0,2.7,20.8,1.247,0.0,5.2,20.8,1.2,0.0,3.36,8.0,1.14,0.0,3.65
1729951023.06,40.1,0.583,0.0,2.07,19.2,1.22,0.0,2.96,19.2,1.352,0.0,5.2,8.0,1.567,0.0,2.24
1729951023.16,40.0,0.614,0.0,1.7,20.8,1.136,0.0,2.55,20.8,1.224,0.0,4.88,8.0,1.75,0.0,3.38
1729951023.26,40.0,0.471,0.0,1.95,20.8,0.971,0.0,3.19,19.2,1.035,0.0,9.33,8.0,1.571,0.0,3.82
1729951023.36,40.1,0.718,0.0,1.21,19.2,1.148,0.0,2.95,20.8,0.968,0.0,7.35,8.0,1.595,0.0,3.65
1729951023.46,39.9,0.724,0.0,2.18,19.2,1.086,0.0,2.01,19.2,1.119,0.0,7.19,8.0,1.59,0.0,5.16
1729951023.56,40.0,0.734,0.0,1.39,20.8,1.144,0.0,1.49,19.2,0.893,0.0,7.2,6.41,1.748,0.0,3.06
1729951023.66,40.0,0.775,0.0,1.21,19.2,1.053,0.0,1.63,20.8,1.03,0.0,8.34,9.59,1.665,0.0,4.76
1729951023.76,40.0,0.662,0.0,0.774,20.8,0.893,0.0,1.26,20.8,0.917,0.0,10.2,6.41,1.739,0.0,3.45
1729951023.86,40.0,0.813,0.0,3.19,19.2,1.084,0.0,1.37,19.2,0.875,0.0,10.4,9.6,1.706,0.0,3.61
1729951023.96,40.0,0.797,0.0,3.04,20.8,1.231,0.0,0.888,20.8,0.854,0.0,7.67,6.4,1.988,0.0,4.04
1729951024.06,40.0,0.736,0.0,3.34,19.2,1.052,0.0,2.81,19.2,0.871,0.0,3.11,9.59,1.519,0.0,2.19
1729951024.16,40.0,0.715,0.0,3.29,20.8,1.039,0.0,3.27,20.8,0.897,0.0,2.77,8.0,1.301,0.0,2.98
1729951024.26,40.0,0.527,0.0,3.58,19.2,0.76,0.0,2.66,19.2,0.777,0.0,3.03,8.01,1.162,0.0,1.25
1729951024.36,40.0,0.89,0.0,2.73,19.2,0.724,0.0,3.59,20.8,0.701,0.0,2.31,6.39,1.196,0.0,2.43
1729951024.46,40.0,0.888,0.0,3.35,20.8,1.003,0.0,3.67,19.2,0.852,0.0,3.96,9.6,1.2,0.0,3.21
1729951024.56,38.4,0.844,0.0,3.3,20.8,0.922,0.0,2.77,20.8,0.855,0.0,2.16,6.4,1.243,0.0,2.12
1729951024.66,40.0,0.901,0.0,3.05,20.8,1.059,0.0,3.44,19.2,1.11,0.0,2.39,9.6,1.523,0.0,1.87
1729951024.76,41.6,0.707,0.0,3.21,19.2,0.896,0.0,2.52,20.8,1.016,0.0,3.16,6.4,1.608,0.0,1.69
1729951024.86,38.4,0.83,0.0,3.69,20.8,0.858,0.0,2.75,20.8,0.79,0.0,2.17,8.01,1.573,0.0,2.18
1729951024.96,40.0,0.934,0.0,4.1,19.2,1.046,0.0,2.39,19.2,0.984,0.0,3.07,7.98,1.538,0.0,1.43
1729951025.06,40.0,0.942,0.0,3.64,20.8,1.006,0.0,1.18,19.2,1.14,0.0,2.34,8.01,1.337,0.0,1.25
1729951025.16,40.0,0.928,0.0,4.35,19.2,1.091,0.0,3.34,20.8,1.267,0.0,3.15,8.01,1.218,0.0,1.3
1729951025.26,40.0,0.842,0.0,4.72,20.8,0.997,0.0,1.94,19.2,1.226,0.0,2.07,7.99,1.228,0.0,0.81
1729951025.36,38.4,0.541,0.0,5.08,19.2,0.986,0.0,1.37,20.8,1.055,0.0,2.54,8.0,1.061,0.0,4.59
1729951025.46,41.6,0.68,0.0,5.67,19.2,1.17,0.0,2.36,20.8,1.058,0.0,1.58,8.01,1.039,0.0,5.78
1729951025.56,40.0,0.549,0.0,4.83,20.8,1.136,0.0,1.72,19.2,1.158,0.0,2.52,8.0,1.115,0.0,4.7
1729951025.66,41.6,0.631,0.0,4.63,19.2,1.388,0.0,2.33,19.2,1.367,0.0,2.89,8.0,1.555,0.0,4.57
1729951025.76,38.5,0.605,0.0,4.63,20.7,0.986,0.0,1.2,20.8,1.123,0.0,1.61,7.99,1.732,0.0,4.08
1729951025.86,39.9,0.542,0.0,4.43,19.3,0.903,0.0,2.49,19.2,0.965,0.0,3.44,8.0,1.39,0.0,3.23
1729951025.96,41.7,0.525,0.0,4.56,20.8,1.143,0.0,1.39,20.8,1.167,0.0,1.86,8.0,1.192,0.0,4.56
1729951026.06,38.4,0.537,0.0,4.19,19.2,1.007,0.0,1.23,19.2,1.077,0.0,2.26,8.0,0.98,0.0,3.52
