Time,S1F4Bitrate,S1F4Jitter,S1F4Datagrams,S1F4Delay,S1F2Bitrate,S1F2Jitter,S1F2Datagrams,S1F2Delay,S1F1Bitrate,S1F1Jitter,S1F1Datagrams,S1F1Delay,S1C1Bitrate,S1C1Jitter,S1C1Datagrams,S1C1Delay
1729951032.66,20.8,1.015,0.0,5.58,19.2,1.307,0.0,5.03,20.8,0.969,0.0,6.77,7.99,1.832,0.0,6.72
1729951032.76,20.8,0.884,0.0,6.52,20.8,1.397,0.0,6.8,19.2,0.624,0.0,6.05,8.01,2.14,0.0,6.96
1729951032.86,19.2,0.906,0.0,7.71,19.2,1.492,0.0,3.34,20.8,0.827,0.0,7.51,8.0,2.253,0.0,8.77
1729951032.96,20.8,0.895,0.0,8.21,20.8,1.557,0.0,3.18,19.2,0.75,0.0,9.4,8.0,2.383,0.0,11.3
1729951033.06,19.2,0.963,0.0,8.67,19.2,1.485,0.0,3.09,20.8,0.697,0.0,9.41,8.0,2.53,0.0,11.6
1729951033.16,19.2,1.077,0.0,9.6,20.8,1.766,0.0,3.5,19.2,0.752,0.0,10.155,8.01,2.788,0.0,14.7
1729951033.26,20.8,1.242,0.0,11.5,19.2,1.91,0.0,8.52,20.8,0.827,0.0,10.9,7.99,3.0,0.0,13.2
1729951033.36,20.8,1.433,0.0,11.7,20.8,1.983,0.0,5.19,19.2,0.982,0.0,11.8,8.0,3.014,0.0,12.7
1729951033.46,19.2,1.125,0.0,6.91,19.2,1.885,0.0,5.88,20.8,0.836,0.0,7.08,8.0,3.128,0.0,11.6
1729951033.56,19.2,1.119,0.0,4.34,20.8,1.582,0.0,4.73,20.8,0.809,0.0,8.1,8.0,3.107,0.0,10.1
1729951033.66,20.8,1.133,0.0,3.76,19.2,1.538,0.0,3.82,19.2,0.829,0.0,4.35,8.0,3.145,0.0,12.8
1729951033.76,20.8,1.096,0.0,3.35,20.8,1.544,0.0,7.33,19.2,0.726,0.0,4.14,7.99,2.819,0.0,10.1
1729951033.86,19.2,1.109,0.0,4.55,19.2,1.956,0.0,5.64,20.8,0.939,0.0,5.11,8.0,2.517,0.0,11.1
1729951033.96,20.8,1.002,0.0,3.58,20.8,1.846,0.0,5.18,20.8,0.765,0.0,2.6,8.0,2.424,0.0,12.9
1729951034.06,19.2,1.198,0.0,3.82,17.6,1.733,0.0,5.05,19.2,0.785,0.0,3.1,8.0,2.607,0.0,15.3
1729951034.16,20.8,1.156,0.0,3.6,22.4,2.061,0.0,6.08,20.8,0.916,0.0,1.35,8.0,2.496,0.0,22.1
1729951034.26,19.2,1.393,0.0,4.15,19.2,1.837,0.0,12.4,19.2,0.883,0.0,2.04,8.0,2.492,0.0,2.27
1729951034.36,20.8,1.487,0.0,4.09,20.8,2.258,0.0,4.04,19.2,1.044,0.0,1.37,7.99,2.833,0.0,1.66
1729951034.46,19.2,1.166,0.0,2.84,19.2,1.965,0.0,4.69,20.8,0.83,0.0,1.63,8.0,2.757,0.0,3.15
1729951034.56,19.2,1.003,0.0,3.75,19.2,1.98,0.0,3.62,20.8,0.823,0.0,2.17,8.0,2.575,0.0,5.79
1729951034.66,20.8,1.215,0.0,2.55,20.8,1.69,0.0,4.11,19.2,0.716,0.0,1.67,8.0,2.132,0.0,3.12
1729951034.76,19.2,1.119,0.0,3.29,19.2,1.354,0.0,9.54,20.8,0.815,0.0,1.17,8.0,1.981,0.0,4.9
1729951034.86,20.8,1.163,0.0,2.75,20.8,1.508,0.0,5.06,19.2,0.752,0.0,0.903,7.99,2.252,0.0,1.82
1729951034.96,19.2,0.931,0.0,2.32,19.2,1.163,0.0,7.56,19.2,0.851,0.0,1.26,8.01,2.219,0.0,5.95
1729951035.06,20.8,1.132,0.0,3.36,20.8,1.248,0.0,9.86,20.8,0.929,0.0,0.793,8.01,2.287,0.0,2.34
1729951035.16,19.2,0.915,0.0,1.87,20.8,1.179,0.0,10.5,20.8,0.83,0.0,1.661,6.39,2.284,0.0,2.54
1729951035.26,20.8,1.046,0.0,2.66,19.2,1.473,0.0,10.4,19.2,0.851,0.0,2.53,8.01,2.427,0.0,3.18
1729951035.36,20.8,0.944,0.0,3.63,20.8,1.533,0.0,12.1,19.2,0.954,0.0,1.78,8.0,2.199,0.0,5.99
1729951035.46,19.2,0.917,0.0,2.13,19.2,1.474,0.0,13.7,20.8,0.919,0.0,1.63,7.99,2.219,0.0,2.96
1729951035.56,20.8,0.904,0.0,2.93,20.8,1.541,0.0,15.0,20.8,1.074,0.0,1.745,8.01,2.412,0.0,2.75
1729951035.66,19.2,0.822,0.0,2.55,19.2,1.657,0.0,15.7,19.2,1.049,0.0,1.86,7.99,2.432,0.0,4.8
1729951035.76,20.8,1.116,0.0,3.15,20.8,1.896,0.0,14.8,19.2,1.01,0.0,2.05,8.01,2.956,0.0,4.26
1729951035.86,19.2,1.095,0.0,3.18,19.2,1.799,0.0,15.8,20.8,1.152,0.0,1.53,7.99,2.969,0.0,9.51
1729951035.96,20.8,1.169,0.0,1.74,19.2,1.719,0.0,15.6,19.2,1.017,0.0,1.78,8.0,3.185,0.0,4.06
1729951036.06,19.2,1.147,0.0,2.37,20.8,1.859,0.0,17.3,20.8,1.294,0.0,1.43,8.0,3.425,0.0,4.94
1729951036.16,20.8,0.891,0.0,1.79,20.8,1.745,0.0,15.1,19.2,1.241,0.0,1.69,8.0,3.687,0.0,5.81
1729951036.26,19.2,1.311,0.0,2.53,19.2,1.84,0.0,9.38,20.8,1.063,0.0,1.29,9.6,3.926,0.0,4.5
1729951036.36,20.8,1.216,0.0,3.93,20.8,1.561,0.0,4.74,19.2,1.008,0.0,1.41,8.0,3.692,0.0,11.6
1729951036.46,19.2,1.059,0.0,2.99,19.2,1.53,0.0,4.1,20.8,0.844,0.0,3.23,8.0,3.402,0.0,6.38
1729951036.56,20.8,1.023,0.0,3.79,20.8,1.565,0.0,4.24,20.8,1.177,0.0,2.09,7.99,3.219,0.0,6.77
1729951036.66,19.2,0.886,0.0,2.44,19.2,1.7,0.0,5.59,19.2,1.078,0.0,2.82,8.0,3.034,0.0,3.56
1729951036.76,19.2,1.067,0.0,3.26,19.2,2.059,0.0,5.68,19.2,1.038,0.0,1.66,8.01,3.365,0.0,2.71
1729951036.86,20.8,1.389,0.0,4.78,20.8,2.284,0.0,5.43,19.2,0.958,0.0,1.31,8.0,3.465,0.0,10.0
1729951036.96,20.8,1.279,0.0,2.44,20.8,1.973,0.0,5.62,20.8,0.97,0.0,0.737,8.0,3.461,0.0,4.83
1729951037.06,19.2,1.084,0.0,2.7,19.2,1.97,0.0,4.81,19.2,0.844,0.0,3.35,8.01,3.028,0.0,2.99
1729951037.16,20.8,0.85,0.0,1.37,20.8,1.793,0.0,3.95,20.8,0.765,0.0,4.68,7.99,2.462,0.0,2.76
1729951037.26,19.2,1.135,0.0,2.49,19.2,1.719,0.0,4.22,20.8,0.849,0.0,3.42,8.0,2.223,0.0,1.73
1729951037.36,20.8,1.09,0.0,3.22,20.8,1.765,0.0,3.72,20.8,0.767,0.0,3.65,6.41,2.227,0.0,10.9
1729951037.46,19.2,1.159,0.0,1.82,19.2,1.697,0.0,3.77,19.2,0.63,0.0,4.9,9.6,2.402,0.0,5.56
1729951037.56,20.8,1.013,0.0,2.33,20.8,2.02,0.0,2.66,20.8,0.656,0.0,2.07,8.0,2.478,0.0,3.88
1729951037.66,19.2,0.972,0.0,1.36,19.2,1.948,0.0,3.58,19.2,0.723,0.0,3.21,8.0,2.654,0.0,3.56
1729951037.76,19.2,1.275,0.0,1.72,19.2,1.751,0.0,3.42,19.2,0.831,0.0,1.82,7.99,2.942,0.0,4.15
1729951037.86,20.8,1.28,0.0,1.78,20.8,2.013,0.0,2.92,19.2,1.042,0.0,2.91,8.01,3.362,0.0,9.7
1729951037.96,20.8,1.161,0.0,1.27,20.7,1.814,0.0,2.58,20.8,0.846,0.0,3.83,7.99,2.63,0.0,8.4
1729951038.06,19.2,0.985,0.0,1.29,19.3,1.947,0.0,2.16,19.2,0.728,0.0,2.27,8.01,2.236,0.0,5.91
1729951038.16,19.2,0.907,0.0,0.791,19.1,1.568,0.0,2.73,20.8,0.854,0.0,2.51,8.0,1.859,0.0,6.46
1729951038.26,20.8,1.126,0.0,4.47,20.9,1.685,0.0,3.29,19.2,0.851,0.0,3.35,8.01,2.084,0.0,5.95
1729951038.36,19.2,1.31,0.0,8.56,19.2,1.797,0.0,3.4,19.2,0.956,0.0,2.69,8.0,1.991,0.0,12.6
1729951038.46,20.8,1.211,0.0,4.68,20.8,1.806,0.0,3.67,20.8,0.825,0.0,5.47,8.0,2.111,0.0,8.64
1729951038.56,19.2,1.009,0.0,5.41,20.8,1.822,0.0,4.0,20.8,0.837,0.0,1.93,7.99,2.244,0.0,7.43
1729951038.66,20.8,0.86,0.0,5.44,19.1,1.638,0.0,4.25,19.2,0.974,0.0,2.54,8.0,2.349,0.0,7.09
1729951038.76,19.2,1.246,0.0,5.25,19.3,1.594,0.0,4.61,19.2,0.9,0.0,1.99,6.41,2.494,0.0,6.46
1729951038.86,20.8,1.217,0.0,9.58,20.8,1.363,0.0,4.91,20.8,1.136,0.0,2.74,9.6,2.932,0.0,15.3
1729951038.96,19.2,1.062,0.0,7.83,19.2,1.618,0.0,5.66,20.8,0.924,0.0,8.88,7.99,3.218,0.0,11.2
1729951039.06,20.8,0.84,0.0,8.32,19.2,1.187,0.0,6.01,19.2,0.881,0.0,5.27,6.41,3.131,0.0,13.6
1729951039.16,19.2,0.734,0.0,8.72,20.8,1.23,0.0,5.72,19.2,1.019,0.0,6.75,8.0,3.377,0.0,13.9
1729951039.26,20.8,1.14,0.0,10.9,20.8,1.894,0.0,5.28,20.8,1.017,0.0,8.05,7.99,3.623,0.0,17.5
1729951039.36,19.2,0.835,0.0,11.0,20.8,1.71,0.0,5.05,19.2,1.071,0.0,9.96,8.0,3.798,0.0,17.5
1729951039.46,20.8,0.787,0.0,11.5,19.2,1.623,0.0,4.27,20.8,1.11,0.0,10.8,8.0,3.967,0.0,17.1
1729951039.56,20.8,0.849,0.0,11.5,20.8,1.388,0.0,5.43,19.2,1.008,0.0,11.4,8.01,3.825,0.0,17.8
1729951039.66,19.2,0.875,0.0,10.4,19.2,1.471,0.0,6.94,20.8,1.043,0.0,0.899,7.99,3.288,0.0,14.2
1729951039.76,20.8,0.706,0.0,7.95,20.8,1.597,0.0,6.75,19.3,1.06,0.0,1.08,8.01,2.693,0.0,13.2
1729951039.86,19.2,0.957,0.0,2.2,19.2,1.461,0.0,7.82,20.8,1.045,0.0,2.41,7.99,2.425,0.0,12.9
1729951039.96,20.8,0.913,0.0,2.85,20.8,1.222,0.0,6.07,19.2,0.978,0.0,2.04,8.01,2.261,0.0,16.5
1729951040.06,19.2,0.826,0.0,2.52,19.2,1.113,0.0,4.56,20.8,0.803,0.0,1.33,7.99,2.259,0.0,16.4
1729951040.16,20.8,0.752,0.0,1.86,20.8,1.223,0.0,5.06,19.2,0.962,0.0,0.877,8.0,2.283,0.0,14.5
1729951040.26,19.2,0.749,0.0,3.02,19.2,1.384,0.0,3.55,20.8,0.974,0.0,0.869,8.01,2.283,0.0,12.5
1729951040.36,20.8,0.904,0.0,2.53,20.8,1.29,0.0,7.65,19.2,0.985,0.0,2.73,7.99,2.351,0.0,10.6
1729951040.46,19.2,0.853,0.0,2.67,19.2,1.017,0.0,3.2,20.8,0.859,0.0,3.08,8.01,2.491,0.0,6.7
1729951040.56,20.8,0.718,0.0,4.16,20.8,0.991,0.0,4.7,20.8,0.684,0.0,2.97,8.0,2.562,0.0,7.79
1729951040.66,19.2,0.579,0.0,3.2,19.2,1.249,0.0,5.04,19.2,0.978,0.0,3.45,9.58,2.095,0.0,6.66
1729951040.76,20.8,0.709,0.0,2.87,20.8,1.258,0.0,4.21,19.2,1.005,0.0,2.72,6.41,1.753,0.0,6.86
1729951040.86,19.2,0.955,0.0,1.6,19.2,1.332,0.0,9.76,20.8,0.93,0.0,3.57,8.0,1.589,0.0,6.18
1729951040.96,20.8,0.805,0.0,3.78,20.8,1.389,0.0,11.2,19.2,0.886,0.0,2.47,8.0,1.628,0.0,7.23
1729951041.06,19.2,0.958,0.0,3.93,19.2,1.271,0.0,7.53,20.8,0.871,0.0,3.98,9.61,1.83,0.0,7.85
1729951041.16,19.2,0.864,0.0,3.73,20.8,1.462,0.0,10.8,19.2,1.025,0.0,3.53,6.4,1.989,0.0,6.55
1729951041.26,20.8,1.013,0.0,5.22,19.2,1.666,0.0,10.6,20.8,1.077,0.0,3.18,9.59,2.132,0.0,7.68
1729951041.36,20.8,1.003,0.0,4.73,20.8,1.703,0.0,14.0,19.2,0.759,0.0,3.49,6.41,2.514,0.0,6.77
1729951041.46,19.2,1.235,0.0,4.24,19.2,1.65,0.0,16.6,20.8,0.814,0.0,1.4,8.0,2.785,0.0,7.14
1729951041.56,20.8,1.092,0.0,4.54,20.8,1.638,0.0,13.7,20.8,0.783,0.0,2.25,8.0,3.068,0.0,7.88
1729951041.66,19.2,1.008,0.0,4.84,19.2,1.878,0.0,14.3,19.2,0.804,0.0,1.93,7.99,3.546,0.0,6.51
1729951041.76,20.8,1.093,0.0,5.255,20.8,1.883,0.0,14.8,20.8,0.998,0.0,2.32,8.01,3.496,0.0,7.5
1729951041.86,19.2,1.107,0.0,5.67,19.2,2.026,0.0,14.3,19.2,0.865,0.0,3.0,7.96,3.746,0.0,7.09
1729951041.96,20.8,1.238,0.0,4.36,20.8,2.024,0.0,15.5,20.8,0.893,0.0,2.23,8.05,3.946,0.0,6.9
1729951042.06,19.2,1.218,0.0,5.01,19.2,1.742,0.0,17.3,19.2,0.761,0.0,2.23,7.99,4.335,0.0,6.535
1729951042.16,20.8,1.026,0.0,3.4,20.8,1.921,0.0,11.6,19.2,0.805,0.0,1.39,8.0,4.305,0.0,6.17
1729951042.26,19.2,0.962,0.0,4.27,19.2,1.841,0.0,13.7,20.8,0.902,0.0,1.81,9.6,3.88,0.0,6.88
1729951042.36,20.8,1.045,0.0,3.8,20.8,1.545,0.0,11.6,20.8,0.838,0.0,1.18,6.4,3.169,0.0,4.58
1729951042.46,19.2,1.166,0.0,3.76,19.2,1.344,0.0,3.95,19.2,0.84,0.0,1.61,9.61,2.651,0.0,5.69
1729951042.56,20.8,0.987,0.0,4.85,20.8,1.394,0.0,3.82,20.8,0.591,0.0,2.07,8.0,2.402,0.0,5.0
1729951042.66,19.2,0.993,0.0,3.44,19.2,1.825,0.0,3.29,19.2,0.8,0.0,1.23,7.98,2.322,0.0,4.31
1729951042.76,20.8,1.018,0.0,3.98,20.8,1.754,0.0,6.81,20.8,0.831,0.0,1.37,8.02,2.302,0.0,6.3
1729951042.86,19.2,1.116,0.0,4.16,19.2,1.656,0.0,5.55,19.2,0.917,0.0,1.1,8.01,2.337,0.0,5.22
1729951042.96,19.2,1.235,0.0,3.65,19.2,1.373,0.0,3.5,20.8,0.847,0.0,1.54,7.99,2.573,0.0,6.96
1729951043.06,20.8,1.101,0.0,5.16,20.8,1.682,0.0,4.72,19.2,0.802,0.0,0.836,8.01,2.183,0.0,6.865
1729951043.16,19.2,1.039,0.0,3.38,19.2,1.673,0.0,2.77,20.8,0.751,0.0,2.11,8.0,1.991,0.0,6.77
1729951043.26,20.8,0.95,0.0,4.35,20.8,1.622,0.0,4.37,19.2,0.899,0.0,2.83,8.0,1.977,0.0,6.765
1729951043.36,19.2,0.962,0.0,3.74,19.2,1.328,0.0,5.39,20.8,0.983,0.0,3.02,7.99,2.149,0.0,6.76
1729951043.46,20.8,1.146,0.0,3.23,20.8,1.221,0.0,4.19,19.2,0.872,0.0,2.52,8.0,2.677,0.0,6.23
1729951043.56,19.2,0.86,0.0,3.76,19.2,1.484,0.0,4.67,20.8,0.855,0.0,3.15,8.0,2.996,0.0,6.46
1729951043.66,20.8,0.888,0.0,3.01,20.8,1.303,0.0,3.1,19.2,0.82,0.0,1.82,8.01,3.25,0.0,6.11
1729951043.76,20.8,0.882,0.0,4.19,20.8,1.584,0.0,5.0,19.2,1.053,0.0,2.72,8.0,3.456,0.0,7.02
1729951043.86,19.2,0.845,0.0,1.51,19.2,1.585,0.0,2.87,20.8,1.084,0.0,2.62,8.0,3.009,0.0,7.84
1729951043.96,20.8,1.035,0.0,2.12,20.8,1.48,0.0,4.34,19.2,1.162,0.0,3.21,8.0,2.571,0.0,6.19
1729951044.06,19.2,0.999,0.0,2.14,19.2,1.4,0.0,5.38,20.8,0.923,0.0,2.36,7.99,2.295,0.0,7.42
1729951044.16,20.8,1.093,0.0,1.32,20.8,1.555,0.0,4.22,19.2,0.895,0.0,1.55,6.4,2.089,0.0,7.36
1729951044.26,19.2,1.018,0.0,0.963,19.2,1.817,0.0,4.46,20.8,1.146,0.0,1.43,8.01,1.933,0.0,7.6
1729951044.36,20.8,1.17,0.0,0.809,20.8,1.782,0.0,3.17,19.2,1.125,0.0,1.05,8.0,1.975,0.0,8.08
1729951044.46,19.2,1.246,0.0,4.71,19.2,1.81,0.0,4.3,20.8,1.311,0.0,0.938,7.99,1.996,0.0,7.93
1729951044.56,20.8,1.148,0.0,6.09,20.8,1.674,0.0,2.98,19.2,1.088,0.0,0.912,8.0,2.11,0.0,8.9
1729951044.66,19.2,1.258,0.0,4.36,19.2,1.895,0.0,3.64,20.8,1.04,0.0,3.05,8.01,2.187,0.0,8.86
1729951044.76,20.8,1.051,0.0,5.39,20.8,1.729,0.0,5.34,19.2,1.364,0.0,3.1,9.6,2.137,0.0,7.65
1729951044.86,19.2,0.932,0.0,6.16,19.2,1.664,0.0,5.61,20.8,1.231,0.0,1.8,8.0,2.44,0.0,7.68
1729951044.96,20.8,1.132,0.0,5.25,20.8,1.633,0.0,5.88,19.2,1.096,0.0,1.91,7.99,2.623,0.0,6.5
1729951045.06,19.2,1.047,0.0,6.72,19.2,1.64,0.0,4.72,20.8,0.8,0.0,4.61,8.01,2.485,0.0,8.72
1729951045.16,20.8,0.955,0.0,7.35,20.8,1.637,0.0,4.67,19.2,0.771,0.0,6.3,7.99,2.577,0.0,12.9
1729951045.26,19.2,0.957,0.0,9.07,19.2,1.717,0.0,7.79,20.8,1.094,0.0,7.77,8.01,2.555,0.0,17.5
1729951045.36,20.8,0.982,0.0,9.62,20.8,1.732,0.0,6.52,19.2,1.054,0.0,8.71,8.01,2.657,0.0,14.5
1729951045.46,19.2,0.981,0.0,9.01,19.2,1.876,0.0,5.25,20.8,0.951,0.0,9.42,7.99,2.739,0.0,14.7
1729951045.56,20.8,1.142,0.0,9.42,20.8,1.881,0.0,4.84,19.2,0.688,0.0,9.79,8.0,3.226,0.0,15.2
1729951045.66,19.2,1.185,0.0,10.2,19.2,2.0,0.0,8.82,20.8,0.778,0.0,10.4,8.0,3.211,0.0,23.9
1729951045.76,20.8,0.984,0.0,12.2,20.8,1.97,0.0,12.8,19.2,0.717,0.0,12.1,8.0,3.158,0.0,19.1
1729951045.86,19.2,0.917,0.0,11.4,19.2,1.926,0.0,8.855,20.8,0.694,0.0,11.3,8.01,3.005,0.0,18.2
1729951045.96,20.8,1.031,0.0,10.5,20.8,1.955,0.0,4.91,19.2,0.715,0.0,6.78,8.0,2.812,0.0,15.2
1729951046.06,19.2,1.199,0.0,7.1,19.2,2.071,0.0,4.17,20.8,0.642,0.0,3.42,8.0,3.473,0.0,14.7
1729951046.16,20.8,1.136,0.0,1.98,20.8,1.833,0.0,8.485,20.8,0.74,0.0,2.22,7.99,3.308,0.0,24.5
1729951046.26,19.2,0.948,0.0,3.14,19.2,1.719,0.0,12.8,19.2,0.598,0.0,1.67,8.01,3.198,0.0,16.2
1729951046.36,19.2,0.786,0.0,1.44,20.8,1.44,0.0,4.81,20.8,0.655,0.0,1.54,7.99,3.127,0.0,14.6
1729951046.46,20.8,0.924,0.0,2.44,19.2,1.381,0.0,3.73,19.2,0.651,0.0,3.27,8.01,3.111,0.0,14.0
1729951046.56,20.8,0.92,0.0,2.97,20.8,1.526,0.0,4.72,20.8,0.547,0.0,3.66,8.0,3.32,0.0,14.8
1729951046.66,19.2,0.78,0.0,2.57,19.2,1.53,0.0,5.36,19.2,0.553,0.0,3.59,7.99,2.921,0.0,17.3
1729951046.76,20.8,0.684,0.0,2.27,20.8,1.405,0.0,5.49,20.8,0.557,0.0,4.08,8.0,2.611,0.0,13.0
1729951046.86,19.2,0.789,0.0,1.25,19.2,1.534,0.0,6.18,19.2,0.635,0.0,1.79,8.0,2.452,0.0,8.46
1729951046.96,19.2,0.941,0.0,1.66,19.2,1.667,0.0,6.2,20.8,0.761,0.0,3.09,8.0,2.881,0.0,8.96
1729951047.06,20.8,1.02,0.0,1.48,20.8,1.762,0.0,7.98,19.2,0.885,0.0,2.04,8.0,2.733,0.0,19.8
1729951047.16,19.2,1.279,0.0,2.7,19.2,1.566,0.0,10.7,19.2,0.805,0.0,1.98,8.0,2.744,0.0,8.91
1729951047.26,20.8,1.157,0.0,3.86,20.8,2.008,0.0,8.88,20.8,0.78,0.0,1.34,7.99,2.649,0.0,9.61
1729951047.36,19.2,1.008,0.0,3.32,19.2,1.973,0.0,11.9,20.8,0.92,0.0,1.62,8.01,3.208,0.0,9.19
1729951047.46,20.8,1.334,0.0,4.35,20.8,1.995,0.0,12.6,19.2,1.09,0.0,2.35,7.99,3.604,0.0,9.62
1729951047.56,19.2,1.294,0.0,3.06,19.2,1.727,0.0,13.8,20.8,1.101,0.0,0.91,8.01,3.723,0.0,15.9
1729951047.66,20.8,1.22,0.0,3.02,20.8,1.841,0.0,15.3,19.2,0.877,0.0,3.37,7.99,3.965,0.0,8.67
1729951047.76,19.2,0.945,0.0,3.14,19.2,1.522,0.0,13.1,20.8,0.854,0.0,5.83,8.01,3.888,0.0,8.9
1729951047.86,20.7,0.85,0.0,1.95,20.8,1.607,0.0,14.1,19.2,0.965,0.0,4.78,6.39,4.007,0.0,7.28
1729951047.96,19.2,1.195,0.0,2.16,20.8,2.286,0.0,14.5,20.8,1.107,0.0,4.74,8.0,4.159,0.0,8.26
1729951048.06,20.8,1.004,0.0,7.91,19.2,2.052,0.0,18.7,19.2,1.275,0.0,7.67,9.61,4.376,0.0,17.4
1729951048.16,20.8,1.015,0.0,0.962,20.8,1.619,0.0,16.3,20.8,1.011,0.0,10.6,7.99,3.413,0.0,7.08
1729951048.26,19.2,0.917,0.0,0.848,19.2,1.566,0.0,3.6,19.2,0.832,0.0,7.6,8.01,2.799,0.0,6.89
1729951048.36,20.8,0.861,0.0,2.61,20.8,1.598,0.0,4.11,20.8,0.935,0.0,4.6,8.0,2.207,0.0,7.65
1729951048.46,19.2,0.943,0.0,4.63,19.2,1.977,0.0,5.65,19.2,0.952,0.0,4.21,6.4,2.413,0.0,8.31
1729951048.56,20.8,0.956,0.0,8.45,20.8,1.857,0.0,7.44,20.8,1.09,0.0,4.87,8.01,2.306,0.0,15.8
1729951048.66,19.2,1.056,0.0,4.45,19.2,1.812,0.0,5.29,19.2,0.972,0.0,9.1,8.0,2.381,0.0,8.94
1729951048.76,20.8,1.032,0.0,5.02,20.8,1.697,0.0,4.26,20.8,0.988,0.0,4.65,8.0,2.536,0.0,10.7
1729951048.86,19.2,1.053,0.0,3.96,19.2,1.918,0.0,4.01,19.2,1.131,0.0,6.16,8.0,2.629,0.0,8.54
1729951048.96,20.8,1.094,0.0,3.41,20.8,2.208,0.0,4.13,20.8,1.115,0.0,4.36,9.59,2.954,0.0,9.24
1729951049.06,19.2,1.202,0.0,7.05,19.2,1.992,0.0,10.1,19.2,1.192,0.0,5.43,8.01,2.56,0.0,13.9
1729951049.16,20.8,1.215,0.0,5.03,20.8,1.772,0.0,4.0,19.2,1.001,0.0,8.06,8.0,2.575,0.0,10.8
1729951049.26,19.2,1.194,0.0,2.74,19.2,1.875,0.0,2.51,20.8,0.905,0.0,5.53,8.0,2.7,0.0,11.3
1729951049.36,20.8,1.171,0.0,3.52,20.8,2.223,0.0,2.82,19.2,1.159,0.0,5.1,8.01,2.973,0.0,9.82
1729951049.46,19.2,1.289,0.0,4.04,19.2,2.253,0.0,5.56,20.8,1.276,0.0,4.48,8.0,3.015,0.0,11.1
1729951049.56,20.8,1.266,0.0,2.53,20.8,2.195,0.0,6.55,19.2,1.167,0.0,5.58,7.99,3.285,0.0,9.33
1729951049.66,19.2,1.377,0.0,1.68,19.2,1.978,0.0,4.55,20.8,1.049,0.0,3.7,8.01,3.501,0.0,9.87
1729951049.76,20.8,1.276,0.0,2.11,20.8,1.969,0.0,2.93,19.2,0.803,0.0,5.02,8.01,3.926,0.0,10.7
1729951049.86,19.2,1.275,0.0,2.4,19.2,2.366,0.0,3.62,19.2,0.847,0.0,4.81,7.99,3.921,0.0,9.26
1729951049.96,20.8,1.52,0.0,1.48,20.8,2.27,0.0,5.17,20.8,1.136,0.0,5.45,8.01,3.526,0.0,10.0
1729951050.06,19.2,1.539,0.0,2.36,19.2,1.959,0.0,7.65,20.8,0.966,0.0,5.8,7.99,3.128,0.0,9.27
1729951050.16,20.8,1.375,0.0,3.15,20.8,1.744,0.0,3.27,20.8,0.828,0.0,4.8,8.01,2.908,0.0,9.23
1729951050.26,19.2,1.337,0.0,1.95,19.2,1.927,0.0,2.6,19.2,0.828,0.0,5.32,7.99,2.69,0.0,9.22
1729951050.36,20.8,1.312,0.0,1.82,20.8,1.933,0.0,2.49,20.8,0.763,0.0,4.78,8.0,2.598,0.0,9.37
1729951050.46,19.2,1.108,0.0,1.4,19.2,1.96,0.0,1.52,19.2,1.033,0.0,5.08,8.0,2.567,0.0,9.88
1729951050.56,20.8,1.353,0.0,2.33,20.8,2.018,0.0,5.78,19.2,0.917,0.0,4.36,8.01,2.619,0.0,8.68
1729951050.66,19.2,1.364,0.0,2.65,19.2,1.759,0.0,3.34,20.8,0.922,0.0,4.74,7.98,2.875,0.0,8.54
1729951050.76,20.8,1.23,0.0,2.4,20.8,1.843,0.0,3.34,20.8,0.742,0.0,5.57,8.01,2.584,0.0,7.71
1729951050.86,19.2,1.056,0.0,1.81,19.2,1.7,0.0,5.95,19.2,0.674,0.0,4.24,7.99,2.059,0.0,8.25
1729951050.96,19.2,0.831,0.0,2.7,19.2,1.605,0.0,2.48,20.8,0.928,0.0,4.87,8.0,1.791,0.0,9.57
1729951051.06,20.8,1.046,0.0,4.36,20.8,1.296,0.0,5.69,19.2,0.78,0.0,5.44,8.0,1.644,0.0,9.73
1729951051.16,19.2,0.996,0.0,5.12,19.2,1.294,0.0,2.14,20.8,0.663,0.0,5.51,8.0,1.602,0.0,10.6
1729951051.26,20.8,0.819,0.0,5.82,19.2,1.299,0.0,3.1,19.2,0.596,0.0,6.42,6.4,1.76,0.0,12.1
1729951051.36,19.2,1.012,0.0,8.23,20.8,1.498,0.0,3.07,19.2,0.727,0.0,6.03,9.6,2.236,0.0,17.8
1729951051.46,20.8,0.916,0.0,7.68,19.2,1.564,0.0,12.2,20.8,0.832,0.0,9.11,8.0,2.373,0.0,14.8
1729951051.56,19.2,0.901,0.0,7.22,20.8,1.491,0.0,3.18,20.8,0.741,0.0,9.22,8.01,2.521,0.0,14.0
1729951051.66,20.8,0.874,0.0,7.81,19.2,1.063,0.0,5.41,19.2,0.736,0.0,9.02,7.99,2.751,0.0,16.0
1729951051.76,19.2,0.974,0.0,10.1,20.9,1.446,0.0,4.8,20.8,0.738,0.0,9.86,6.4,2.977,0.0,17.2
1729951051.86,20.8,1.016,0.0,11.8,19.2,1.619,0.0,6.23,19.2,0.743,0.0,10.4,8.0,3.319,0.0,25.7
1729951051.96,19.2,0.972,0.0,6.67,20.8,1.506,0.0,18.9,20.8,0.965,0.0,13.3,8.0,3.308,0.0,17.9
1729951052.06,19.2,0.727,0.0,2.98,20.8,1.403,0.0,6.42,19.2,0.926,0.0,11.4,9.6,3.444,0.0,16.7
