Time,F4C1Bitrate,F4C1Jitter,F4C1Datagrams,F4C1Delay,F4S1Bitrate,F4S1Jitter,F4S1Datagrams,F4S1Delay,F4F1Bitrate,F4F1Jitter,F4F1Datagrams,F4F1Delay,F4F2Bitrate,F4F2Jitter,F4F2Datagrams,F4F2Delay
1729951470.37,6.4,1.117,0.0,5.06,40.0,0.882,0.0,4.68,19.2,0.51,0.0,5.107,19.2,1.241,0.0,10.6
1729951470.47,8.0,1.169,0.0,5.95,38.4,0.623,0.0,2.56,20.8,0.829,0.0,5.813,20.8,1.318,0.0,14.5
1729951470.57,8.0,1.283,0.0,4.34,40.0,0.492,0.0,4.36,19.2,0.875,0.0,6.52,19.2,1.466,0.0,9.23
1729951470.67,7.99,1.501,0.0,3.91,41.6,0.471,0.0,3.52,20.8,0.823,0.0,6.06,20.8,1.516,0.0,6.53
1729951470.77,8.0,1.649,0.0,3.42,41.7,0.575,0.0,3.35,19.2,1.001,0.0,5.455,19.2,1.769,0.0,8.5
1729951470.87,8.0,1.724,0.0,4.29,39.9,0.613,0.0,4.08,20.8,0.764,0.0,4.85,20.8,1.702,0.0,7.64
1729951470.97,8.0,1.945,0.0,6.64,40.0,0.655,0.0,6.3,19.2,1.064,0.0,3.53,19.2,2.012,0.0,13.8
1729951471.07,7.99,1.752,0.0,4.31,40.0,0.56,0.0,4.57,20.8,1.043,0.0,6.1,20.8,1.765,0.0,10.9
1729951471.17,8.01,1.685,0.0,3.45,40.0,0.482,0.0,2.96,19.2,0.972,0.0,5.68,20.8,1.568,0.0,6.73
1729951471.27,7.99,1.722,0.0,3.38,40.0,0.604,0.0,3.55,20.8,0.798,0.0,2.78,19.2,1.568,0.0,8.05
1729951471.37,8.01,1.708,0.0,5.74,38.4,0.542,0.0,4.79,19.2,0.752,0.0,3.59,20.8,1.452,0.0,11.8
1729951471.47,8.01,1.94,0.0,3.39,41.6,0.64,0.0,3.02,20.8,1.003,0.0,4.71,19.2,1.652,0.0,7.42
1729951471.57,7.99,2.148,0.0,4.05,40.0,0.573,0.0,4.49,19.2,1.105,0.0,2.78,19.2,1.685,0.0,9.65
1729951471.67,8.0,1.819,0.0,4.15,40.0,0.557,0.0,3.47,20.8,1.009,0.0,4.53,20.8,1.67,0.0,9.5
1729951471.77,8.01,1.753,0.0,4.26,38.4,0.729,0.0,4.19,19.2,0.857,0.0,2.6,19.2,1.727,0.0,9.39
1729951471.87,7.99,1.478,0.0,6.11,39.9,0.666,0.0,5.95,20.8,0.898,0.0,3.33,20.8,1.652,0.0,13.1
1729951471.97,8.0,1.571,0.0,3.95,40.0,0.794,0.0,3.71,19.2,1.141,0.0,5.12,19.2,1.943,0.0,8.53
1729951472.07,8.0,1.551,0.0,5.36,41.6,0.634,0.0,4.1,20.8,1.122,0.0,5.83,20.8,1.805,0.0,11.8
1729951472.17,8.0,1.615,0.0,3.66,38.4,0.631,0.0,3.33,19.2,1.118,0.0,4.5,20.8,1.903,0.0,6.31
1729951472.27,8.0,1.642,0.0,5.09,40.1,0.626,0.0,4.65,20.8,0.931,0.0,1.86,19.2,1.654,0.0,8.69
1729951472.37,8.0,1.88,0.0,5.27,40.0,0.608,0.0,4.21,19.2,0.993,0.0,2.88,20.8,1.782,0.0,10.2
1729951472.47,8.0,1.487,0.0,4.74,40.0,0.723,0.0,4.39,20.8,1.179,0.0,4.0,19.2,1.757,0.0,8.83
1729951472.57,8.0,1.269,0.0,5.14,40.0,0.605,0.0,4.85,19.2,1.099,0.0,2.72,20.8,1.807,0.0,9.68
1729951472.67,8.0,1.051,0.0,4.21,39.9,0.84,0.0,3.87,19.2,0.963,0.0,4.0,19.2,1.706,0.0,7.26
1729951472.77,8.0,0.889,0.0,4.62,40.0,0.772,0.0,4.52,20.8,0.834,0.0,2.65,20.8,1.58,0.0,7.09
1729951472.87,9.6,1.073,0.0,4.41,40.0,0.634,0.0,5.4,19.2,0.694,0.0,2.83,19.2,1.621,0.0,8.33
1729951472.97,6.4,1.084,0.0,5.78,40.0,0.627,0.0,5.71,19.2,0.595,0.0,3.64,20.8,1.796,0.0,9.57
1729951473.07,8.0,1.256,0.0,4.0,40.0,0.705,0.0,3.84,20.8,0.778,0.0,3.55,19.2,1.811,0.0,6.01
1729951473.17,8.0,1.47,0.0,3.86,40.0,0.804,0.0,3.53,20.8,0.734,0.0,3.0,20.8,1.723,0.0,7.3
1729951473.27,8.0,1.816,0.0,3.8,40.0,0.732,0.0,4.96,20.8,0.679,0.0,2.64,19.2,1.475,0.0,5.96
1729951473.37,8.0,1.507,0.0,5.06,40.0,0.693,0.0,5.06,19.2,0.668,0.0,3.16,20.8,1.574,0.0,5.78
1729951473.47,8.0,1.235,0.0,4.1,40.0,0.8,0.0,3.62,20.8,0.52,0.0,4.54,19.2,1.634,0.0,5.6
1729951473.57,8.0,1.072,0.0,3.05,39.9,0.642,0.0,3.1,19.2,0.742,0.0,2.58,20.8,1.626,0.0,5.63
1729951473.67,8.0,1.018,0.0,4.34,40.0,0.721,0.0,4.44,20.8,0.674,0.0,2.26,19.2,1.341,0.0,8.3
1729951473.77,8.0,1.059,0.0,4.83,40.0,0.568,0.0,4.85,19.2,0.652,0.0,3.4,19.2,1.117,0.0,10.1
1729951473.87,8.0,1.12,0.0,7.87,40.0,0.52,0.0,8.49,20.8,0.619,0.0,4.54,20.8,1.413,0.0,13.25
1729951473.97,8.01,1.298,0.0,5.92,40.0,0.619,0.0,5.95,19.2,0.546,0.0,7.4,19.2,0.941,0.0,16.4
1729951474.07,8.0,1.472,0.0,7.52,40.0,0.702,0.0,6.46,20.8,0.693,0.0,5.55,20.8,1.21,0.0,12.3
1729951474.17,8.0,1.48,0.0,8.04,39.9,0.775,0.0,7.43,19.2,0.873,0.0,8.35,20.8,1.122,0.0,15.1
1729951474.27,8.0,1.54,0.0,7.5,40.0,0.826,0.0,7.08,20.8,0.728,0.0,8.79,19.2,1.12,0.0,16.6
1729951474.37,7.99,1.577,0.0,9.07,40.0,0.722,0.0,8.42,19.2,0.729,0.0,7.3,20.8,1.18,0.0,16.6
1729951474.47,7.99,1.647,0.0,7.75,40.0,0.639,0.0,7.76,20.8,0.659,0.0,8.53,19.2,1.134,0.0,19.6
1729951474.57,8.01,1.723,0.0,9.03,38.4,0.812,0.0,8.53,19.2,0.986,0.0,7.13,20.8,1.493,0.0,17.8
1729951474.67,8.0,1.809,0.0,10.5,40.0,0.821,0.0,10.7,20.8,1.083,0.0,11.0,19.2,1.516,0.0,21.7
1729951474.77,8.0,1.813,0.0,10.5,40.0,0.472,0.0,11.0,19.2,0.944,0.0,11.6,20.8,1.504,0.0,22.7
1729951474.87,8.0,1.898,0.0,11.5,41.6,0.449,0.0,12.1,20.8,0.863,0.0,9.03,19.2,1.432,0.0,20.0
1729951474.97,8.0,1.764,0.0,8.11,40.0,0.367,0.0,7.1,19.2,0.767,0.0,9.21,20.8,1.181,0.0,18.5
1729951475.07,8.0,1.811,0.0,3.71,39.9,0.466,0.0,3.75,20.8,0.897,0.0,7.17,19.2,1.304,0.0,16.6
1729951475.17,8.0,1.694,0.0,6.05,40.1,0.448,0.0,5.54,19.2,0.993,0.0,10.9,20.8,1.429,0.0,19.8
1729951475.27,8.0,1.597,0.0,4.09,40.0,0.416,0.0,4.08,20.8,0.804,0.0,12.1,19.2,1.286,0.0,21.8
1729951475.37,8.0,1.494,0.0,5.5,39.9,0.426,0.0,4.94,19.2,0.747,0.0,6.95,20.8,1.178,0.0,15.6
1729951475.47,8.0,1.51,0.0,5.7,40.1,0.387,0.0,3.1,20.8,0.973,0.0,7.58,19.2,1.366,0.0,13.9
1729951475.57,7.99,1.431,0.0,4.44,40.0,0.425,0.0,3.03,19.2,0.997,0.0,10.3,20.8,1.644,0.0,11.8
1729951475.67,8.0,1.422,0.0,5.72,40.0,0.404,0.0,2.1,20.8,0.871,0.0,8.85,19.2,1.499,0.0,8.27
1729951475.77,8.0,1.506,0.0,3.34,40.0,0.379,0.0,1.63,19.2,0.844,0.0,8.76,20.8,1.331,0.0,9.19
1729951475.87,8.0,1.68,0.0,4.93,41.6,0.389,0.0,1.84,20.8,0.795,0.0,8.99,19.2,1.218,0.0,6.5
1729951475.97,8.0,1.419,0.0,3.25,38.4,0.411,0.0,1.28,19.2,0.654,0.0,7.75,20.8,1.119,0.0,7.68
1729951476.07,8.0,1.174,0.0,4.13,41.6,0.413,0.0,2.66,19.2,0.894,0.0,8.3,19.2,1.196,0.0,6.44
1729951476.17,8.0,1.261,0.0,3.96,40.0,0.445,0.0,1.88,20.8,0.915,0.0,2.85,20.8,1.285,0.0,6.95
1729951476.27,8.0,1.152,0.0,3.65,40.0,0.51,0.0,2.97,20.8,0.855,0.0,4.55,20.8,1.39,0.0,6.16
1729951476.37,8.0,1.108,0.0,4.44,38.4,0.498,0.0,2.54,19.2,0.745,0.0,1.8,19.2,1.416,0.0,6.9
1729951476.47,8.0,1.148,0.0,3.09,40.0,0.652,0.0,2.21,19.2,0.853,0.0,3.13,19.2,1.558,0.0,7.3
1729951476.57,8.0,1.292,0.0,4.5,41.6,0.504,0.0,2.46,20.8,1.134,0.0,4.66,20.8,1.727,0.0,4.75
1729951476.67,8.0,1.478,0.0,2.85,38.4,0.653,0.0,1.62,19.2,1.301,0.0,2.8,19.2,2.173,0.0,7.14
1729951476.77,8.0,1.257,0.0,3.32,39.8,0.577,0.0,3.15,20.8,1.2,0.0,4.89,20.8,1.955,0.0,10.1
1729951476.87,8.0,1.28,0.0,3.67,41.7,0.531,0.0,2.0,19.2,0.941,0.0,1.76,19.2,1.747,0.0,6.46
1729951476.97,8.0,1.241,0.0,2.65,38.4,0.637,0.0,2.3,20.8,0.833,0.0,2.18,20.8,1.716,0.0,5.48
1729951477.07,8.01,1.286,0.0,3.85,41.6,0.507,0.0,1.77,19.2,0.88,0.0,3.27,19.2,1.858,0.0,10.5
1729951477.17,7.99,1.431,0.0,2.91,40.0,0.629,0.0,1.86,19.2,0.799,0.0,2.01,20.8,1.911,0.0,7.42
1729951477.27,8.0,1.535,0.0,3.04,40.0,0.623,0.0,2.57,20.8,0.737,0.0,3.81,19.2,1.777,0.0,9.46
1729951477.37,8.0,1.568,0.0,3.22,40.0,0.536,0.0,1.24,20.8,0.752,0.0,1.28,20.8,1.667,0.0,6.93
1729951477.47,8.0,2.014,0.0,3.08,39.9,0.603,0.0,2.83,20.8,0.723,0.0,1.58,19.2,1.676,0.0,6.27
1729951477.57,8.0,1.615,0.0,3.99,40.0,0.581,0.0,1.87,19.2,0.68,0.0,3.92,20.8,1.902,0.0,13.0
1729951477.67,8.0,1.562,0.0,2.47,40.0,0.649,0.0,1.75,19.2,0.901,0.0,1.84,19.2,1.91,0.0,7.67
1729951477.77,8.0,1.432,0.0,4.19,40.0,0.66,0.0,3.23,20.8,0.888,0.0,3.28,20.8,1.771,0.0,12.1
1729951477.87,7.99,1.477,0.0,3.1,40.0,0.737,0.0,3.36,20.8,0.798,0.0,2.31,19.2,1.614,0.0,8.3
1729951477.97,8.0,1.65,0.0,3.98,40.0,0.625,0.0,3.49,19.2,0.947,0.0,0.921,20.8,1.859,0.0,6.91
1729951478.07,8.0,1.666,0.0,4.2,38.5,0.737,0.0,1.87,20.8,0.705,0.0,4.42,19.2,1.868,0.0,13.9
1729951478.17,7.99,1.954,0.0,3.45,41.5,0.824,0.0,2.6,19.2,1.056,0.0,1.41,19.2,1.699,0.0,7.6
1729951478.27,8.0,2.09,0.0,4.71,40.0,0.82,0.0,4.62,20.8,0.934,0.0,3.97,20.8,1.637,0.0,12.8
1729951478.37,8.01,2.301,0.0,4.81,40.0,0.882,0.0,4.325,19.2,1.054,0.0,1.75,19.2,1.689,0.0,8.06
1729951478.47,8.0,1.847,0.0,4.34,40.0,0.707,0.0,4.03,20.8,0.852,0.0,4.04,20.8,1.547,0.0,10.5
1729951478.57,8.0,1.569,0.0,7.67,40.0,0.855,0.0,5.68,19.2,0.948,0.0,1.23,20.8,1.618,0.0,7.43
1729951478.67,7.99,1.291,0.0,3.5,38.4,0.756,0.0,3.5,20.8,0.955,0.0,5.06,19.2,1.515,0.0,12.3
1729951478.77,8.02,1.29,0.0,6.86,40.0,0.847,0.0,5.415,19.2,1.051,0.0,1.01,20.8,1.626,0.0,6.15
1729951478.87,7.99,1.156,0.0,3.04,40.0,0.892,0.0,7.33,19.2,0.983,0.0,4.74,19.2,1.45,0.0,11.8
1729951478.97,8.0,1.2,0.0,4.26,40.0,0.625,0.0,5.46,20.8,0.798,0.0,1.6,20.8,1.257,0.0,4.47
1729951479.07,7.99,1.352,0.0,5.15,38.4,0.526,0.0,3.59,19.2,0.781,0.0,1.68,19.2,1.535,0.0,5.88
1729951479.17,8.0,1.667,0.0,5.04,41.6,0.476,0.0,4.05,20.8,0.994,0.0,4.34,20.8,1.646,0.0,9.95
1729951479.27,8.0,1.512,0.0,3.9,40.0,0.569,0.0,5.17,19.2,1.017,0.0,3.85,19.2,1.662,0.0,11.3
1729951479.37,8.0,1.241,0.0,2.88,41.6,0.421,0.0,2.4,20.8,0.921,0.0,2.15,20.8,1.411,0.0,6.03
1729951479.47,8.0,1.031,0.0,3.81,40.0,0.359,0.0,2.64,19.2,0.816,0.0,1.39,19.2,1.221,0.0,5.56
1729951479.57,8.0,1.154,0.0,7.2,40.0,0.6,0.0,3.28,20.8,0.734,0.0,1.43,20.8,1.434,0.0,6.74
1729951479.67,8.0,1.046,0.0,4.44,40.0,0.515,0.0,7.44,20.8,0.984,0.0,5.96,19.2,1.54,0.0,15.2
1729951479.77,8.0,1.093,0.0,5.53,40.0,0.391,0.0,4.65,19.2,1.086,0.0,2.91,20.8,1.606,0.0,9.47
1729951479.87,8.0,1.127,0.0,5.86,40.0,0.41,0.0,5.59,20.8,0.933,0.0,5.02,19.2,1.421,0.0,12.7
1729951479.97,8.0,1.285,0.0,9.06,38.4,0.572,0.0,5.8,19.2,0.828,0.0,5.33,20.8,1.553,0.0,13.6
1729951480.07,8.0,1.48,0.0,8.24,41.6,0.508,0.0,9.01,19.2,1.038,0.0,8.32,19.2,1.778,0.0,18.4
1729951480.17,8.0,1.638,0.0,7.42,40.0,0.674,0.0,10.5,20.8,1.176,0.0,9.55,20.8,1.739,0.0,21.3
1729951480.27,8.0,1.59,0.0,7.93,40.0,0.459,0.0,7.49,19.2,0.976,0.0,5.91,19.2,1.761,0.0,14.7
1729951480.37,8.0,1.637,0.0,7.63,40.0,0.462,0.0,8.11,20.8,0.87,0.0,7.12,20.8,1.526,0.0,16.0
1729951480.47,9.6,1.519,0.0,8.65,40.0,0.569,0.0,7.93,19.2,0.711,0.0,7.33,19.2,1.489,0.0,16.5
1729951480.57,6.4,1.687,0.0,10.025,40.0,0.574,0.0,8.61,20.8,0.754,0.0,7.92,20.8,1.516,0.0,17.0
1729951480.67,9.6,1.577,0.0,11.4,40.0,0.508,0.0,9.29,19.2,0.823,0.0,8.14,19.2,1.585,0.0,18.3
1729951480.77,8.0,1.624,0.0,11.5,40.0,0.522,0.0,10.5,20.8,0.866,0.0,9.04,20.8,1.712,0.0,20.4
1729951480.87,6.4,1.84,0.0,11.6,40.0,0.461,0.0,6.98,19.2,0.871,0.0,8.48,19.2,1.626,0.0,19.7
1729951480.97,8.0,1.923,0.0,4.21,40.0,0.62,0.0,1.92,20.8,0.829,0.0,7.39,20.8,1.61,0.0,17.5
1729951481.07,9.6,1.533,0.0,4.605,40.0,0.473,0.0,2.51,19.2,0.723,0.0,7.11,19.2,1.827,0.0,17.2
1729951481.17,6.4,1.573,0.0,5.0,40.0,0.531,0.0,2.82,20.8,0.983,0.0,6.63,20.8,1.701,0.0,16.1
1729951481.27,9.61,1.48,0.0,3.07,40.0,0.493,0.0,4.09,19.2,0.935,0.0,8.99,19.2,1.753,0.0,17.4
1729951481.37,6.4,1.493,0.0,4.03,40.0,0.573,0.0,2.38,20.8,0.843,0.0,8.92,20.8,1.576,0.0,17.2
1729951481.47,8.0,1.455,0.0,4.09,40.0,0.705,0.0,3.96,19.2,0.801,0.0,8.27,19.2,1.495,0.0,13.7
1729951481.57,9.6,1.322,0.0,3.9,40.0,0.553,0.0,3.24,20.8,0.762,0.0,9.66,20.8,1.511,0.0,12.7
1729951481.67,8.0,1.47,0.0,3.71,40.0,0.557,0.0,2.99,19.2,0.603,0.0,8.72,19.2,1.598,0.0,7.51
1729951481.77,6.4,1.7,0.0,2.48,38.4,0.618,0.0,2.05,20.8,0.696,0.0,7.57,20.7,1.477,0.0,7.64
1729951481.87,8.0,1.397,0.0,3.48,41.6,0.908,0.0,2.08,19.2,0.878,0.0,2.17,19.3,1.508,0.0,6.71
1729951481.97,9.6,1.209,0.0,4.48,40.0,0.789,0.0,2.11,20.8,0.851,0.0,2.73,19.2,1.595,0.0,6.98
1729951482.07,8.0,1.121,0.0,2.48,40.0,0.672,0.0,0.955,19.2,0.728,0.0,1.42,20.8,1.217,0.0,4.71
1729951482.17,8.0,1.206,0.0,3.66,40.0,0.765,0.0,0.927,20.8,0.606,0.0,2.81,19.2,1.417,0.0,6.08
1729951482.27,8.0,1.403,0.0,3.91,38.4,0.847,0.0,1.01,19.2,0.72,0.0,2.39,19.2,1.186,0.0,7.05
1729951482.37,8.0,1.421,0.0,2.75,40.0,0.941,0.0,1.87,20.8,0.927,0.0,2.29,20.8,1.541,0.0,6.08
1729951482.47,6.4,1.407,0.0,3.35,40.0,0.821,0.0,0.751,19.2,0.955,0.0,2.36,20.8,1.565,0.0,6.5
1729951482.57,9.6,1.631,0.0,2.13,40.0,0.863,0.0,0.971,20.8,0.78,0.0,1.74,19.2,1.612,0.0,3.68
1729951482.67,8.0,1.486,0.0,3.24,40.0,0.81,0.0,1.15,19.2,0.682,0.0,2.74,20.8,1.453,0.0,6.43
1729951482.77,8.0,1.283,0.0,2.42,40.0,0.724,0.0,1.54,20.8,0.787,0.0,1.72,20.8,1.494,0.0,5.07
1729951482.87,6.4,1.379,0.0,2.59,40.0,0.841,0.0,1.42,19.2,0.865,0.0,2.08,19.2,1.44,0.0,6.68
1729951482.97,9.6,1.261,0.0,2.85,40.0,0.759,0.0,1.42,20.8,0.81,0.0,1.86,20.8,1.53,0.0,6.26
1729951483.07,8.0,1.361,0.0,2.56,40.0,0.699,0.0,2.58,19.2,0.725,0.0,1.1,19.2,1.22,0.0,5.62
1729951483.17,6.4,1.259,0.0,2.56,40.0,0.79,0.0,1.88,20.8,0.611,0.0,2.65,20.8,1.415,0.0,7.08
1729951483.27,9.6,1.571,0.0,2.27,38.4,0.511,0.0,1.84,19.2,0.841,0.0,1.15,19.2,1.362,0.0,5.9
1729951483.37,8.0,1.764,0.0,1.52,40.0,0.577,0.0,1.45,20.8,0.922,0.0,1.46,20.8,1.485,0.0,6.33
1729951483.47,6.4,1.828,0.0,1.87,41.6,0.516,0.0,1.05,19.2,0.869,0.0,1.24,19.2,1.468,0.0,6.55
1729951483.57,9.6,1.621,0.0,2.34,41.6,0.529,0.0,1.53,20.8,0.839,0.0,1.51,20.8,1.586,0.0,6.85
1729951483.67,6.4,1.42,0.0,2.75,40.0,0.482,0.0,0.838,20.8,0.692,0.0,2.1,19.2,1.583,0.0,7.72
1729951483.77,8.0,1.194,0.0,3.32,38.4,0.554,0.0,1.42,19.2,0.976,0.0,1.18,20.8,1.591,0.0,6.86
1729951483.87,8.0,1.121,0.0,2.76,41.6,0.601,0.0,2.18,19.2,1.073,0.0,2.72,19.2,1.661,0.0,7.51
1729951483.97,8.0,1.083,0.0,3.59,40.0,0.5,0.0,1.11,20.8,0.943,0.0,1.1,20.8,1.603,0.0,6.83
1729951484.07,8.0,1.196,0.0,3.69,38.4,0.505,0.0,1.78,19.2,0.832,0.0,2.21,19.2,1.52,0.0,7.19
1729951484.17,8.0,1.21,0.0,2.99,41.6,0.502,0.0,1.79,20.8,0.65,0.0,2.0,20.8,1.497,0.0,6.79
1729951484.27,8.0,1.533,0.0,3.64,38.4,0.643,0.0,2.76,19.2,1.009,0.0,1.94,19.2,1.599,0.0,6.81
1729951484.37,9.6,1.521,0.0,3.01,40.0,0.718,0.0,2.49,20.8,1.111,0.0,1.835,20.8,1.793,0.0,7.24
1729951484.47,6.4,1.334,0.0,3.34,41.6,0.537,0.0,1.88,20.8,1.049,0.0,1.73,19.2,1.695,0.0,5.72
1729951484.57,8.0,1.134,0.0,2.63,38.4,0.548,0.0,2.69,19.2,0.851,0.0,2.95,20.8,1.615,0.0,6.59
1729951484.67,9.6,0.986,0.0,3.06,40.0,0.491,0.0,1.93,20.8,0.631,0.0,1.61,19.2,1.482,0.0,5.88
1729951484.77,8.0,1.214,0.0,3.31,40.0,0.649,0.0,3.11,19.2,1.021,0.0,2.87,20.8,1.835,0.0,6.67
1729951484.87,8.0,1.217,0.0,3.11,40.0,0.628,0.0,1.2,20.8,1.143,0.0,2.47,19.2,1.965,0.0,5.73
1729951484.97,6.4,1.334,0.0,3.29,40.0,0.612,0.0,2.21,19.2,1.078,0.0,2.07,20.8,1.758,0.0,5.26
1729951485.07,9.6,1.611,0.0,2.85,40.0,0.538,0.0,2.41,20.8,0.986,0.0,3.17,19.2,1.743,0.0,5.93
1729951485.17,8.0,1.804,0.0,2.88,41.1,0.555,0.0,1.15,19.2,0.837,0.0,1.26,20.8,1.583,0.0,4.32
1729951485.27,8.0,1.594,0.0,2.08,38.8,0.67,0.0,1.1,19.2,1.056,0.0,2.88,19.2,1.676,0.0,5.17
1729951485.37,8.0,1.311,0.0,2.61,40.0,0.611,0.0,0.991,20.8,1.113,0.0,3.0,20.8,1.704,0.0,5.06
1729951485.47,6.4,1.119,0.0,3.21,39.9,0.732,0.0,2.77,19.2,0.923,0.0,3.12,19.2,1.708,0.0,6.48
1729951485.57,9.6,1.061,0.0,3.19,40.1,0.601,0.0,2.39,20.8,0.755,0.0,3.45,20.8,1.348,0.0,7.71
1729951485.67,6.4,1.036,0.0,4.09,40.0,0.55,0.0,3.74,19.2,0.677,0.0,3.52,19.2,1.307,0.0,8.32
1729951485.77,8.0,1.135,0.0,4.07,40.0,0.717,0.0,3.88,19.2,0.582,0.0,4.32,19.2,1.398,0.0,9.92
1729951485.87,8.0,1.182,0.0,5.99,40.0,0.665,0.0,5.43,20.8,0.693,0.0,5.12,20.8,1.628,0.0,12.4
1729951485.97,8.01,1.404,0.0,7.2,40.0,0.887,0.0,7.56,20.8,0.848,0.0,6.57,19.2,1.557,0.0,16.3
1729951486.07,9.6,1.593,0.0,6.72,40.0,0.761,0.0,6.47,20.8,0.714,0.0,9.08,20.8,1.398,0.0,13.6
1729951486.17,6.4,1.606,0.0,6.13,40.0,0.67,0.0,6.53,19.2,0.703,0.0,6.77,19.2,1.427,0.0,13.5
1729951486.27,8.0,1.422,0.0,6.64,40.0,0.593,0.0,6.3,20.8,0.549,0.0,6.11,20.8,1.37,0.0,13.6
1729951486.37,8.0,1.401,0.0,8.2,40.0,0.821,0.0,7.97,19.2,0.737,0.0,6.5,19.2,1.572,0.0,15.4
1729951486.47,8.0,1.542,0.0,8.75,40.0,0.738,0.0,9.61,20.8,0.84,0.0,8.14,20.7,1.642,0.0,20.9
1729951486.57,8.0,1.613,0.0,9.21,40.0,0.711,0.0,10.6,19.2,0.785,0.0,11.3,19.3,1.348,0.0,17.3
1729951486.67,8.0,1.49,0.0,9.99,38.4,0.72,0.0,7.7,20.8,0.833,0.0,9.71,20.8,1.573,0.0,16.9
1729951486.77,8.0,1.766,0.0,10.0,41.6,0.675,0.0,2.07,19.2,0.72,0.0,8.73,19.2,1.15,0.0,15.3
1729951486.87,8.0,1.767,0.0,6.97,40.0,0.704,0.0,1.95,20.8,0.785,0.0,7.79,20.8,1.224,0.0,17.05
1729951486.97,8.0,1.605,0.0,2.97,40.0,0.655,0.0,1.59,19.2,0.781,0.0,7.98,20.8,1.22,0.0,18.8
1729951487.07,8.0,1.417,0.0,1.42,39.9,0.743,0.0,1.34,20.8,0.9,0.0,10.4,19.2,1.455,0.0,15.7
1729951487.17,8.0,1.422,0.0,2.27,40.1,0.618,0.0,2.33,19.2,0.769,0.0,7.73,20.8,1.172,0.0,16.1
1729951487.27,8.0,1.462,0.0,2.33,38.4,0.792,0.0,0.992,20.8,0.696,0.0,7.68,19.2,1.065,0.0,17.2
1729951487.37,8.0,1.431,0.0,1.33,41.6,0.629,0.0,2.35,19.2,0.799,0.0,6.69,20.8,1.169,0.0,13.15
1729951487.47,8.0,1.371,0.0,2.24,40.0,0.778,0.0,1.22,20.8,0.73,0.0,10.3,19.2,1.107,0.0,9.1
1729951487.57,8.0,1.368,0.0,2.31,38.4,0.479,0.0,2.66,19.2,0.679,0.0,8.03,20.8,1.104,0.0,5.31
1729951487.67,8.0,1.577,0.0,3.98,41.6,0.443,0.0,2.24,20.8,0.609,0.0,8.96,19.2,0.835,0.0,5.65
1729951487.77,8.0,1.568,0.0,2.01,40.0,0.774,0.0,1.9,19.2,0.683,0.0,2.72,20.8,1.121,0.0,4.64
1729951487.87,8.0,1.373,0.0,3.56,41.6,0.561,0.0,2.67,20.8,0.758,0.0,1.25,19.2,1.197,0.0,6.12
1729951487.97,8.0,1.364,0.0,2.76,40.0,0.478,0.0,1.23,19.2,0.93,0.0,4.9,20.8,1.314,0.0,4.71
1729951488.07,8.0,1.332,0.0,2.67,40.0,0.544,0.0,2.99,20.8,0.828,0.0,1.8,19.2,1.196,0.0,5.06
1729951488.17,8.0,1.431,0.0,3.72,38.4,0.512,0.0,1.92,19.2,0.733,0.0,1.89,20.8,1.099,0.0,3.55
1729951488.27,8.0,1.347,0.0,2.78,40.0,0.599,0.0,2.11,20.8,0.838,0.0,2.41,19.2,1.107,0.0,7.45
1729951488.37,8.0,1.337,0.0,2.81,40.0,0.475,0.0,2.06,19.2,0.986,0.0,4.93,20.8,1.317,0.0,6.125
1729951488.47,8.0,1.501,0.0,2.85,40.0,0.431,0.0,1.32,20.8,0.953,0.0,2.95,19.2,1.554,0.0,4.8
1729951488.57,8.0,1.661,0.0,1.89,40.0,0.615,0.0,1.83,19.2,1.004,0.0,2.29,20.8,1.569,0.0,5.25
1729951488.67,8.0,1.757,0.0,2.09,40.0,0.606,0.0,1.15,20.8,1.172,0.0,2.76,19.2,1.524,0.0,8.875
1729951488.77,8.0,1.411,0.0,2.41,40.0,0.472,0.0,2.02,19.2,0.852,0.0,8.32,20.8,1.404,0.0,12.5
1729951488.87,8.0,1.21,0.0,1.94,40.0,0.421,0.0,0.816,20.8,1.041,0.0,2.54,19.2,1.499,0.0,8.955
1729951488.97,8.0,1.142,0.0,1.75,40.0,0.395,0.0,1.7,19.2,1.029,0.0,2.61,20.8,1.302,0.0,5.41
1729951489.07,8.0,1.354,0.0,1.55,40.0,0.542,0.0,2.01,20.8,0.96,0.0,2.07,19.2,1.608,0.0,4.21
1729951489.17,8.0,1.319,0.0,1.41,40.0,0.589,0.0,1.26,19.2,0.958,0.0,2.86,20.8,1.624,0.0,7.405
1729951489.27,8.0,1.265,0.0,1.58,41.6,0.483,0.0,1.72,20.8,0.867,0.0,6.34,19.2,1.39,0.0,10.6
1729951489.37,9.6,1.339,0.0,1.1,40.0,0.537,0.0,1.18,19.2,1.071,0.0,1.7,20.8,1.573,0.0,5.06
1729951489.47,8.0,1.665,0.0,1.31,38.4,0.552,0.0,1.28,20.8,1.18,0.0,1.82,19.2,1.733,0.0,4.9
1729951489.57,6.4,1.484,0.0,2.36,41.6,0.498,0.0,1.25,19.2,1.073,0.0,2.23,20.8,1.591,0.0,4.74
1729951489.67,8.0,1.18,0.0,1.79,38.4,0.555,0.0,1.05,19.2,0.971,0.0,3.12,19.2,1.881,0.0,7.44
1729951489.77,9.6,1.386,0.0,1.54,40.1,0.541,0.0,1.24,20.8,1.109,0.0,3.84,20.8,1.819,0.0,7.65
