Time,F2F4Bitrate,F2F4Jitter,F2F4Datagrams,F2F4Delay,F2S1Bitrate,F2S1Jitter,F2S1Datagrams,F2S1Delay,F2C1Bitrate,F2C1Jitter,F2C1Datagrams,F2C1Delay,F2F1Bitrate,F2F1Jitter,F2F1Datagrams,F2F1Delay
1729951452.57,20.8,1.518,0.0,2.18,38.4,1.224,0.0,6.49,8.0,2.091,0.0,3.39,19.2,1.112,0.0,3.18
1729951452.67,20.8,1.701,0.0,2.49,41.6,1.14,0.0,8.07,8.0,2.272,0.0,3.36,20.8,0.986,0.0,5.29
1729951452.77,19.2,1.598,0.0,7.64,38.4,1.31,0.0,8.58,8.0,2.21,0.0,4.17,19.2,1.203,0.0,4.36
1729951452.87,20.8,1.638,0.0,5.13,41.6,1.383,0.0,8.86,8.01,2.416,0.0,4.98,19.2,1.175,0.0,4.57
1729951452.97,19.2,1.498,0.0,2.47,38.5,1.363,0.0,8.63,8.0,2.557,0.0,5.5,20.8,1.274,0.0,5.51
1729951453.07,20.8,1.912,0.0,2.19,40.0,1.439,0.0,11.0,7.99,2.938,0.0,8.38,19.2,1.309,0.0,3.39
1729951453.17,19.2,2.072,0.0,1.91,40.0,1.402,0.0,14.0,8.0,3.299,0.0,10.6,20.8,1.097,0.0,4.74
1729951453.27,19.2,1.906,0.0,3.62,38.4,1.188,0.0,15.8,8.0,3.578,0.0,10.8,19.2,1.36,0.0,3.1
1729951453.37,20.8,2.047,0.0,3.35,41.6,1.386,0.0,13.2,6.4,3.794,0.0,10.5,20.8,1.392,0.0,4.38
1729951453.47,19.2,1.838,0.0,4.125,38.5,1.544,0.0,10.6,9.6,4.033,0.0,11.6,19.2,1.362,0.0,4.09
1729951453.57,20.8,2.09,0.0,4.9,40.0,1.294,0.0,1.81,8.0,4.235,0.0,12.2,20.8,1.314,0.0,3.18
1729951453.67,20.8,2.147,0.0,3.51,40.0,1.307,0.0,2.62,8.0,4.267,0.0,11.7,19.2,1.053,0.0,4.58
1729951453.77,19.2,1.828,0.0,3.665,40.0,1.285,0.0,2.96,8.0,3.836,0.0,11.3,19.2,0.956,0.0,2.18
1729951453.87,19.2,1.727,0.0,3.82,40.0,1.068,0.0,2.0,6.4,3.32,0.0,11.1,20.8,1.088,0.0,4.31
1729951453.97,19.2,1.865,0.0,3.15,41.6,1.102,0.0,3.09,9.6,2.956,0.0,12.7,20.8,1.141,0.0,2.84
1729951454.07,20.8,2.019,0.0,5.42,40.0,1.064,0.0,1.93,8.0,2.964,0.0,9.48,20.8,1.161,0.0,3.57
1729951454.17,19.2,2.274,0.0,2.79,40.0,1.097,0.0,3.47,8.0,2.974,0.0,1.91,19.2,1.092,0.0,3.08
1729951454.27,20.8,2.024,0.0,4.56,41.6,0.979,0.0,1.74,7.99,3.222,0.0,2.9,20.8,1.031,0.0,3.33
1729951454.37,19.2,2.143,0.0,6.12,40.0,1.086,0.0,2.82,6.4,3.547,0.0,1.96,19.2,1.227,0.0,4.79
1729951454.47,20.8,2.123,0.0,3.41,40.0,1.155,0.0,3.52,8.0,3.371,0.0,1.73,19.2,1.434,0.0,3.43
1729951454.57,19.2,2.178,0.0,5.45,40.0,1.064,0.0,2.28,8.0,2.758,0.0,1.98,20.8,1.291,0.0,4.89
1729951454.67,20.8,2.194,0.0,3.58,40.0,1.115,0.0,4.29,8.0,2.28,0.0,1.85,19.2,1.17,0.0,4.12
1729951454.77,20.8,1.928,0.0,6.02,40.0,0.988,0.0,2.6,8.0,2.081,0.0,3.32,20.8,1.047,0.0,3.52
1729951454.87,19.2,1.897,0.0,5.44,40.0,1.214,0.0,3.27,8.0,2.22,0.0,2.14,19.2,1.357,0.0,4.83
1729951454.97,20.8,1.985,0.0,4.33,40.0,1.161,0.0,3.94,7.99,2.9,0.0,2.55,20.8,1.459,0.0,2.54
1729951455.07,19.2,2.126,0.0,5.3,40.0,1.239,0.0,2.61,8.0,2.985,0.0,2.39,19.2,1.293,0.0,4.08
1729951455.17,20.8,2.165,0.0,3.63,38.4,1.113,0.0,3.2,8.01,3.312,0.0,2.05,20.8,1.181,0.0,2.84
1729951455.27,19.2,2.235,0.0,6.02,41.6,1.09,0.0,2.84,7.99,3.538,0.0,3.28,19.2,1.06,0.0,3.39
1729951455.37,20.8,2.122,0.0,2.95,38.4,1.405,0.0,3.1,8.0,4.136,0.0,1.96,20.8,1.467,0.0,3.9
1729951455.47,19.2,1.714,0.0,4.3,41.6,1.049,0.0,3.36,9.6,3.614,0.0,3.2,19.2,1.36,0.0,2.69
1729951455.57,20.8,1.996,0.0,4.56,38.4,1.087,0.0,2.4,8.0,3.168,0.0,2.09,20.8,1.2,0.0,4.53
1729951455.67,19.2,1.994,0.0,3.88,40.0,1.136,0.0,3.48,8.0,2.923,0.0,3.61,20.8,1.019,0.0,3.53
1729951455.77,19.2,1.785,0.0,6.57,40.0,1.147,0.0,2.39,7.99,2.934,0.0,2.47,19.2,1.029,0.0,3.76
1729951455.87,20.8,1.974,0.0,8.61,40.0,1.43,0.0,2.3,8.01,3.268,0.0,2.54,20.8,1.466,0.0,6.7
1729951455.97,19.2,1.636,0.0,6.93,40.0,1.226,0.0,2.21,7.99,3.079,0.0,3.06,19.2,1.306,0.0,5.74
1729951456.07,20.8,1.865,0.0,8.94,40.0,1.2,0.0,3.26,8.0,3.033,0.0,2.08,20.8,1.25,0.0,6.36
1729951456.17,19.2,1.802,0.0,11.9,41.6,1.31,0.0,2.96,8.01,3.123,0.0,3.08,19.2,1.155,0.0,6.73
1729951456.27,20.8,1.76,0.0,14.8,40.0,1.109,0.0,2.28,6.4,3.406,0.0,1.96,20.8,1.049,0.0,8.11
1729951456.37,19.2,1.811,0.0,14.2,36.8,1.557,0.0,4.727,9.61,4.219,0.0,3.07,17.6,1.59,0.0,8.03
1729951456.47,20.8,1.58,0.0,19.2,43.2,1.425,0.0,7.173,6.4,4.389,0.0,7.53,20.8,1.459,0.0,8.31
1729951456.57,19.2,1.536,0.0,18.0,38.4,1.363,0.0,9.62,8.01,4.374,0.0,3.05,20.8,1.212,0.0,9.91
1729951456.67,20.8,1.525,0.0,22.3,40.0,1.242,0.0,3.45,7.98,4.544,0.0,1.99,19.2,1.185,0.0,10.5
1729951456.77,20.8,1.649,0.0,18.2,38.4,1.391,0.0,3.61,8.02,4.564,0.0,3.28,20.8,1.265,0.0,11.2
1729951456.87,20.8,1.942,0.0,2.37,38.4,1.567,0.0,3.77,8.0,5.022,0.0,5.29,19.2,1.227,0.0,12.5
1729951456.97,19.2,1.654,0.0,2.97,43.2,1.429,0.0,5.43,9.6,4.661,0.0,5.82,20.8,1.245,0.0,14.6
1729951457.07,20.6,1.434,0.0,1.61,41.6,1.527,0.0,7.91,7.98,4.188,0.0,2.69,19.2,1.2,0.0,11.5
1729951457.17,19.4,1.637,0.0,3.2,38.4,1.226,0.0,3.09,8.01,3.656,0.0,2.08,20.8,1.047,0.0,9.15
1729951457.27,19.2,1.579,0.0,2.59,40.0,1.313,0.0,2.18,8.0,3.408,0.0,3.31,19.2,0.993,0.0,8.16
1729951457.37,20.8,1.447,0.0,3.74,40.0,1.161,0.0,2.99,8.01,3.154,0.0,2.2,20.8,1.055,0.0,9.93
1729951457.47,20.8,1.279,0.0,3.62,41.6,1.237,0.0,1.97,8.0,2.951,0.0,2.52,19.2,1.218,0.0,8.13
1729951457.57,19.2,1.251,0.0,2.46,38.4,1.188,0.0,3.04,8.0,2.959,0.0,1.9,20.8,1.162,0.0,4.83
1729951457.67,20.8,1.216,0.0,4.4,40.0,1.115,0.0,2.23,7.99,2.957,0.0,1.79,19.2,0.947,0.0,3.51
1729951457.77,19.2,1.229,0.0,2.76,38.4,1.146,0.0,3.58,8.01,3.209,0.0,5.13,19.2,1.002,0.0,4.75
1729951457.87,20.8,1.059,0.0,11.3,40.0,0.931,0.0,1.86,7.99,3.114,0.0,2.28,20.8,0.917,0.0,9.45
1729951457.97,19.2,0.956,0.0,5.44,40.0,1.218,0.0,3.41,8.0,2.551,0.0,2.19,19.2,0.885,0.0,4.32
1729951458.07,20.8,0.901,0.0,2.42,40.0,1.02,0.0,2.83,8.0,2.279,0.0,2.17,20.8,0.849,0.0,4.92
1729951458.17,19.2,1.203,0.0,3.74,40.0,0.843,0.0,2.28,6.4,2.299,0.0,2.14,20.8,0.804,0.0,3.35
1729951458.27,20.8,1.202,0.0,6.61,40.0,0.956,0.0,4.35,9.61,2.564,0.0,7.22,19.2,0.814,0.0,5.85
1729951458.37,19.2,1.415,0.0,13.5,43.2,0.898,0.0,4.64,8.0,2.398,0.0,2.96,20.8,0.668,0.0,7.68
1729951458.47,20.8,1.385,0.0,2.48,40.0,1.062,0.0,6.75,6.4,2.222,0.0,3.28,19.2,0.82,0.0,4.74
1729951458.57,19.2,1.503,0.0,2.51,38.4,1.045,0.0,6.32,8.01,2.26,0.0,4.64,20.8,0.88,0.0,4.57
1729951458.67,20.8,1.938,0.0,4.89,40.0,0.999,0.0,8.09,7.99,2.488,0.0,6.64,19.2,0.959,0.0,4.14
1729951458.77,19.2,1.966,0.0,5.24,40.0,1.178,0.0,10.1,8.0,2.931,0.0,13.3,20.8,0.977,0.0,5.33
1729951458.87,20.8,1.764,0.0,6.88,40.0,0.953,0.0,14.3,8.0,3.03,0.0,8.65,19.2,0.932,0.0,4.71
1729951458.97,19.2,1.677,0.0,4.21,40.0,1.062,0.0,11.6,8.0,3.135,0.0,8.51,20.8,1.07,0.0,4.59
1729951459.07,20.8,1.959,0.0,2.32,40.0,0.943,0.0,12.7,8.0,3.388,0.0,11.755,19.2,1.085,0.0,4.41
1729951459.17,19.2,2.266,0.0,3.16,38.4,1.205,0.0,14.7,7.99,3.97,0.0,15.0,20.8,1.118,0.0,4.6
1729951459.27,20.8,2.227,0.0,7.28,41.5,1.271,0.0,15.9,8.01,4.247,0.0,12.3,19.2,1.2,0.0,6.72
1729951459.37,19.2,2.273,0.0,5.82,40.0,1.107,0.0,1.74,7.99,4.421,0.0,12.7,20.8,1.082,0.0,5.81
1729951459.47,20.8,1.945,0.0,2.18,38.4,1.196,0.0,3.07,8.01,4.562,0.0,13.55,19.2,1.245,0.0,6.17
1729951459.57,19.2,2.03,0.0,2.71,40.0,1.052,0.0,1.97,8.01,4.788,0.0,14.4,20.8,1.202,0.0,5.83
1729951459.67,20.8,2.18,0.0,2.46,40.0,1.23,0.0,3.18,7.99,4.817,0.0,14.15,19.2,1.239,0.0,6.01
1729951459.77,19.2,2.204,0.0,3.13,40.0,1.475,0.0,1.79,9.6,4.031,0.0,13.9,20.8,1.159,0.0,6.78
1729951459.87,20.8,2.306,0.0,4.75,40.0,1.182,0.0,2.09,6.4,3.954,0.0,2.48,19.2,1.058,0.0,5.93
1729951459.97,19.2,2.112,0.0,2.23,40.0,1.364,0.0,1.87,7.99,4.171,0.0,2.4,20.8,1.28,0.0,6.5
1729951460.07,20.8,2.294,0.0,5.09,40.0,1.319,0.0,1.86,8.0,4.022,0.0,4.18,19.2,1.358,0.0,5.67
1729951460.17,19.2,2.567,0.0,3.67,40.0,1.676,0.0,3.37,8.0,3.998,0.0,5.96,20.8,1.557,0.0,7.3
1729951460.27,20.8,2.562,0.0,4.51,40.0,1.622,0.0,2.12,8.0,4.186,0.0,2.02,19.2,1.402,0.0,7.08
1729951460.37,19.2,2.416,0.0,4.76,40.0,1.479,0.0,2.85,8.0,4.09,0.0,3.06,20.8,1.301,0.0,6.71
1729951460.47,19.2,2.1,0.0,4.03,40.0,1.52,0.0,2.75,8.01,3.973,0.0,1.9,19.2,1.396,0.0,6.82
1729951460.57,20.8,1.888,0.0,7.03,40.0,1.494,0.0,1.77,7.99,3.209,0.0,2.075,20.8,1.49,0.0,6.03
1729951460.67,19.2,1.999,0.0,3.48,40.0,1.55,0.0,4.01,8.0,2.634,0.0,2.25,19.2,1.418,0.0,7.28
1729951460.77,19.2,1.724,0.0,4.38,40.0,1.722,0.0,3.66,9.61,2.539,0.0,2.08,20.8,1.328,0.0,6.39
1729951460.87,20.8,1.751,0.0,6.4,40.0,1.295,0.0,2.84,6.4,2.528,0.0,2.71,19.2,1.048,0.0,7.54
1729951460.97,20.8,1.51,0.0,3.08,39.7,1.362,0.0,3.59,9.6,2.595,0.0,2.0,20.8,1.364,0.0,6.06
1729951461.07,20.8,1.492,0.0,3.98,40.2,1.255,0.0,2.17,6.4,2.715,0.0,2.565,19.2,1.324,0.0,5.47
1729951461.17,19.2,1.361,0.0,3.22,40.0,1.526,0.0,3.25,9.6,3.095,0.0,3.13,20.8,1.234,0.0,6.0
1729951461.27,20.8,1.45,0.0,4.55,40.0,1.377,0.0,6.06,8.01,3.394,0.0,2.63,19.2,1.119,0.0,4.55
1729951461.37,19.2,1.508,0.0,4.48,41.6,1.399,0.0,3.58,8.0,2.817,0.0,1.91,20.8,1.01,0.0,5.69
1729951461.47,20.8,1.322,0.0,4.39,39.8,1.26,0.0,2.98,8.01,2.464,0.0,2.68,19.2,1.275,0.0,5.42
1729951461.57,19.2,1.265,0.0,2.16,40.1,1.211,0.0,2.23,6.39,2.091,0.0,3.45,20.8,1.247,0.0,4.89
1729951461.67,20.8,1.38,0.0,2.81,38.5,1.241,0.0,2.96,9.6,2.435,0.0,2.735,19.2,1.269,0.0,4.98
1729951461.77,19.2,1.506,0.0,12.9,41.6,1.261,0.0,3.03,8.0,2.532,0.0,2.02,20.8,1.118,0.0,7.24
1729951461.87,20.8,1.634,0.0,10.2,40.0,1.06,0.0,3.41,8.0,2.626,0.0,3.35,19.2,0.907,0.0,6.82
1729951461.97,19.2,1.546,0.0,9.68,39.9,1.236,0.0,1.91,6.41,2.591,0.0,1.95,20.8,1.25,0.0,7.02
1729951462.07,20.8,1.321,0.0,11.6,38.5,1.212,0.0,3.24,8.0,2.661,0.0,6.67,19.2,1.101,0.0,6.83
1729951462.17,19.2,1.315,0.0,12.7,40.0,1.008,0.0,3.21,7.99,2.797,0.0,3.44,20.8,1.035,0.0,6.88
1729951462.27,20.8,1.415,0.0,14.4,40.0,1.277,0.0,3.57,8.0,2.979,0.0,2.13,19.2,0.853,0.0,7.76
1729951462.37,19.2,1.771,0.0,16.7,40.0,0.574,0.0,2.26,8.0,3.205,0.0,3.13,20.8,0.705,0.0,9.23
1729951462.47,20.8,1.717,0.0,17.3,41.6,0.757,0.0,2.29,8.0,3.436,0.0,2.02,19.2,0.786,0.0,9.99
1729951462.57,19.2,1.78,0.0,18.8,40.0,0.954,0.0,2.71,8.0,3.632,0.0,6.04,20.8,0.952,0.0,9.43
1729951462.67,20.8,1.792,0.0,22.1,41.6,0.711,0.0,7.99,8.0,3.845,0.0,6.68,20.8,0.832,0.0,10.6
1729951462.77,19.2,1.93,0.0,7.05,40.0,0.837,0.0,5.5,8.01,4.006,0.0,4.07,19.2,0.855,0.0,12.5
1729951462.87,20.8,2.086,0.0,1.76,40.0,0.696,0.0,6.17,8.0,4.126,0.0,5.22,20.8,0.745,0.0,11.4
1729951462.97,19.2,1.859,0.0,3.17,40.0,0.777,0.0,4.39,8.0,4.191,0.0,3.88,19.2,0.813,0.0,11.3
1729951463.07,20.8,1.798,0.0,1.93,40.0,0.935,0.0,2.5,8.0,3.826,0.0,6.78,20.8,0.962,0.0,8.51
1729951463.17,19.2,1.581,0.0,3.4,40.0,0.78,0.0,4.82,7.99,3.393,0.0,2.92,19.2,0.866,0.0,5.72
1729951463.27,20.8,1.713,0.0,2.03,40.0,0.994,0.0,2.85,8.01,2.967,0.0,3.52,20.8,1.054,0.0,6.03
1729951463.37,19.2,1.782,0.0,3.21,40.0,0.711,0.0,2.32,8.01,2.811,0.0,2.09,19.2,0.836,0.0,5.69
1729951463.47,20.8,1.567,0.0,2.13,40.0,0.849,0.0,3.57,7.99,2.615,0.0,2.71,20.8,0.77,0.0,4.8
1729951463.57,19.2,1.598,0.0,2.39,40.0,0.647,0.0,6.35,8.0,2.808,0.0,6.84,19.2,1.025,0.0,4.635
1729951463.67,20.8,1.36,0.0,2.7,40.0,0.839,0.0,5.3,8.0,2.642,0.0,3.85,20.8,0.891,0.0,4.47
1729951463.77,19.2,1.706,0.0,1.99,40.0,0.884,0.0,3.57,8.0,2.806,0.0,3.1,19.2,0.996,0.0,5.38
1729951463.87,20.8,1.558,0.0,3.66,40.0,0.69,0.0,1.93,8.01,2.851,0.0,1.97,20.8,0.822,0.0,4.74
1729951463.97,19.2,1.72,0.0,1.83,40.0,0.734,0.0,4.45,7.99,2.36,0.0,3.3,19.2,0.705,0.0,4.94
1729951464.07,20.8,1.815,0.0,3.74,40.0,0.992,0.0,8.57,7.98,2.309,0.0,5.42,20.8,1.137,0.0,4.665
1729951464.17,19.2,1.513,0.0,4.82,40.0,0.908,0.0,9.41,8.03,2.044,0.0,6.23,19.2,0.969,0.0,4.39
1729951464.27,20.8,1.712,0.0,3.11,40.0,0.854,0.0,5.57,7.99,1.904,0.0,3.13,20.8,0.9,0.0,4.34
1729951464.37,17.6,1.815,0.0,5.27,40.0,0.791,0.0,8.35,8.01,1.86,0.0,7.57,19.2,0.859,0.0,4.47
1729951464.47,20.8,1.86,0.0,2.75,40.0,0.879,0.0,8.89,7.98,2.176,0.0,6.33,20.8,0.859,0.0,3.79
1729951464.57,20.8,1.947,0.0,3.98,40.0,1.093,0.0,15.0,8.01,2.261,0.0,10.6,19.2,0.977,0.0,3.8
1729951464.67,19.2,1.636,0.0,4.84,40.0,0.922,0.0,11.7,8.0,2.408,0.0,7.99,20.8,1.008,0.0,3.81
1729951464.77,19.2,2.093,0.0,2.84,40.0,0.977,0.0,12.3,8.0,2.503,0.0,8.87,19.2,1.053,0.0,3.975
1729951464.87,20.8,2.019,0.0,4.86,40.0,1.048,0.0,14.9,8.0,2.714,0.0,12.6,20.8,0.989,0.0,4.14
1729951464.97,19.2,1.776,0.0,2.57,39.9,1.026,0.0,16.4,8.0,2.593,0.0,12.6,19.2,0.947,0.0,4.5
1729951465.07,20.8,1.668,0.0,3.86,40.1,1.268,0.0,14.4,8.0,2.612,0.0,12.2,20.8,1.197,0.0,4.86
1729951465.17,19.2,1.535,0.0,3.79,40.0,1.361,0.0,3.68,8.01,2.889,0.0,11.4,19.2,1.336,0.0,4.63
1729951465.27,20.8,1.527,0.0,2.98,40.0,1.087,0.0,2.98,8.0,3.076,0.0,11.3,20.8,1.175,0.0,4.4
1729951465.37,20.8,1.664,0.0,3.8,40.0,1.053,0.0,3.58,8.0,3.422,0.0,13.9,19.2,1.122,0.0,3.7
1729951465.47,20.8,1.815,0.0,2.86,40.0,1.438,0.0,3.62,7.99,3.527,0.0,15.5,20.8,1.039,0.0,3.94
1729951465.57,19.2,1.861,0.0,4.53,40.0,1.347,0.0,2.37,8.0,3.47,0.0,7.81,19.2,1.417,0.0,4.72
1729951465.67,19.2,1.645,0.0,4.62,40.0,1.285,0.0,3.69,8.0,3.369,0.0,2.72,20.8,1.377,0.0,4.13
1729951465.77,20.8,1.605,0.0,3.15,38.4,1.323,0.0,3.07,7.99,3.038,0.0,2.58,19.2,1.365,0.0,5.06
1729951465.87,20.8,1.866,0.0,6.12,41.6,1.61,0.0,4.66,8.0,3.282,0.0,3.52,19.2,1.16,0.0,4.12
1729951465.97,19.2,2.096,0.0,3.75,40.0,1.354,0.0,2.26,8.0,3.311,0.0,2.89,20.8,1.023,0.0,4.68
1729951466.07,19.2,1.942,0.0,6.18,40.0,1.43,0.0,1.56,8.0,3.356,0.0,2.49,19.2,1.34,0.0,4.55
1729951466.17,20.8,2.001,0.0,3.38,36.8,1.418,0.0,3.26,8.0,3.763,0.0,3.55,20.8,1.33,0.0,4.45
1729951466.27,19.2,1.934,0.0,3.87,41.6,1.386,0.0,2.17,8.0,3.819,0.0,2.17,19.2,1.294,0.0,4.76
1729951466.37,20.8,2.158,0.0,6.41,36.8,1.559,0.0,4.05,8.01,4.109,0.0,3.26,19.2,1.089,0.0,4.43
1729951466.47,20.8,2.169,0.0,2.54,41.6,1.236,0.0,2.23,7.99,3.355,0.0,2.2,20.8,1.062,0.0,5.16
1729951466.57,19.2,1.952,0.0,5.88,40.0,1.046,0.0,2.83,8.0,2.897,0.0,2.58,19.2,1.1,0.0,5.19
1729951466.67,20.8,1.623,0.0,4.82,40.0,1.049,0.0,3.34,8.0,2.577,0.0,2.74,20.8,1.145,0.0,3.59
1729951466.77,19.2,1.678,0.0,6.11,41.6,1.22,0.0,2.32,8.0,2.175,0.0,2.0,20.8,1.118,0.0,5.54
1729951466.87,20.8,2.203,0.0,5.35,40.0,0.937,0.0,2.99,8.0,2.181,0.0,2.71,20.8,0.948,0.0,4.9
1729951466.97,19.2,2.212,0.0,4.46,41.6,0.926,0.0,2.1,8.0,2.686,0.0,2.05,19.2,1.037,0.0,4.81
1729951467.07,20.8,1.935,0.0,3.83,40.0,0.867,0.0,4.36,8.0,2.763,0.0,2.9,20.8,0.958,0.0,5.03
1729951467.17,19.2,1.9,0.0,3.2,38.4,1.164,0.0,1.8,9.6,3.086,0.0,2.32,19.2,1.154,0.0,3.66
1729951467.27,20.8,1.861,0.0,5.6,41.6,1.037,0.0,3.38,8.0,2.596,0.0,2.25,20.8,1.101,0.0,4.77
1729951467.37,19.2,2.099,0.0,5.45,40.0,0.917,0.0,3.77,8.0,2.468,0.0,2.23,19.2,1.06,0.0,4.45
1729951467.47,20.8,1.872,0.0,4.07,40.0,0.94,0.0,2.96,6.4,2.454,0.0,2.19,20.8,0.924,0.0,4.28
1729951467.57,19.2,1.535,0.0,4.47,40.0,1.068,0.0,2.97,8.0,2.102,0.0,2.06,19.2,0.862,0.0,3.84
1729951467.67,20.8,1.574,0.0,4.87,40.0,1.003,0.0,2.13,8.0,2.306,0.0,2.12,19.2,1.158,0.0,3.22
1729951467.77,17.6,1.54,0.0,6.92,40.0,0.881,0.0,2.66,8.0,2.144,0.0,3.19,20.8,1.071,0.0,4.14
1729951467.87,20.8,1.844,0.0,9.36,40.0,1.022,0.0,1.81,8.0,2.397,0.0,1.91,20.8,1.031,0.0,3.65
1729951467.97,20.8,1.88,0.0,11.8,40.0,0.962,0.0,3.25,8.0,2.626,0.0,3.64,19.2,1.173,0.0,10.0
1729951468.07,19.2,1.866,0.0,13.2,38.4,0.974,0.0,5.31,8.0,2.653,0.0,3.48,19.2,0.961,0.0,6.69
1729951468.17,19.2,1.793,0.0,13.3,41.6,1.079,0.0,2.03,9.6,2.563,0.0,2.22,20.8,1.103,0.0,6.82
1729951468.27,19.2,1.954,0.0,13.9,40.0,0.894,0.0,3.28,8.0,2.637,0.0,2.36,20.8,1.039,0.0,7.65
1729951468.37,20.8,1.919,0.0,13.6,38.4,1.16,0.0,2.04,8.0,3.297,0.0,1.88,19.2,1.167,0.0,7.71
1729951468.47,19.2,1.927,0.0,23.7,41.6,1.324,0.0,14.2,8.0,3.437,0.0,11.6,19.2,1.062,0.0,13.0
1729951468.57,20.7,1.873,0.0,20.2,38.4,1.125,0.0,6.28,8.0,3.574,0.0,4.45,20.8,1.024,0.0,10.0
1729951468.67,19.3,2.073,0.0,21.0,40.0,1.194,0.0,6.57,8.0,3.555,0.0,4.83,19.2,1.028,0.0,10.9
1729951468.77,20.8,1.981,0.0,21.7,40.0,1.182,0.0,9.05,8.0,3.562,0.0,9.84,20.8,1.09,0.0,10.3
1729951468.87,20.8,1.956,0.0,12.3,41.6,1.413,0.0,5.7,8.0,3.922,0.0,3.89,19.2,1.143,0.0,11.0
1729951468.97,19.2,1.848,0.0,2.44,40.0,1.032,0.0,9.57,8.0,3.824,0.0,7.72,20.8,1.018,0.0,14.1
1729951469.07,20.8,1.687,0.0,5.03,40.0,0.949,0.0,2.66,8.01,3.506,0.0,2.51,20.8,0.832,0.0,7.73
1729951469.17,19.2,1.604,0.0,2.8,40.0,1.315,0.0,4.42,8.0,3.081,0.0,3.56,19.2,0.992,0.0,8.32
1729951469.27,19.2,1.252,0.0,5.38,40.0,0.995,0.0,2.15,8.0,2.868,0.0,6.51,20.8,1.042,0.0,5.36
1729951469.37,20.8,1.428,0.0,12.0,40.0,1.037,0.0,3.61,7.99,2.789,0.0,2.49,19.2,1.047,0.0,7.06
1729951469.47,20.8,1.292,0.0,3.88,36.8,1.199,0.0,4.28,8.01,2.858,0.0,3.69,19.2,0.934,0.0,4.83
1729951469.57,20.8,1.229,0.0,7.16,43.2,1.084,0.0,4.52,7.99,2.853,0.0,3.3,20.8,0.873,0.0,4.84
1729951469.67,19.2,1.583,0.0,4.24,38.4,1.248,0.0,3.58,8.0,2.917,0.0,2.71,19.2,0.984,0.0,4.63
1729951469.77,19.2,1.282,0.0,6.03,41.6,1.116,0.0,4.06,8.01,3.024,0.0,7.13,20.8,1.025,0.0,4.79
1729951469.87,20.8,1.361,0.0,9.57,40.0,1.189,0.0,5.63,7.99,3.046,0.0,2.96,19.2,1.08,0.0,6.23
1729951469.97,20.8,1.321,0.0,4.76,38.4,1.095,0.0,7.04,8.01,2.671,0.0,5.41,20.8,0.848,0.0,6.76
1729951470.07,19.2,1.248,0.0,6.65,41.6,1.228,0.0,6.95,8.0,2.285,0.0,9.27,19.2,0.736,0.0,3.92
1729951470.17,20.8,1.317,0.0,3.32,36.8,1.206,0.0,8.05,8.0,2.038,0.0,4.48,20.8,0.99,0.0,4.64
1729951470.27,19.2,1.331,0.0,5.77,41.6,1.38,0.0,10.7,8.0,1.956,0.0,9.01,19.2,1.068,0.0,4.54
1729951470.37,20.8,1.601,0.0,6.43,38.4,1.412,0.0,12.2,8.0,2.11,0.0,5.92,20.8,0.989,0.0,5.15
1729951470.47,19.2,1.651,0.0,3.73,40.0,1.382,0.0,13.7,8.01,2.334,0.0,12.5,19.2,1.012,0.0,7.24
1729951470.57,20.8,1.698,0.0,4.44,40.0,1.343,0.0,14.9,8.0,2.593,0.0,10.4,20.8,0.964,0.0,4.29
1729951470.67,19.2,1.897,0.0,3.12,38.4,0.842,0.0,15.4,8.0,2.547,0.0,10.4,19.2,1.101,0.0,4.61
1729951470.77,19.2,1.6,0.0,4.71,41.6,1.633,0.0,17.75,7.99,2.648,0.0,14.8,19.2,0.99,0.0,4.21
1729951470.87,20.8,1.904,0.0,3.45,40.0,1.096,0.0,20.1,8.0,3.295,0.0,10.3,20.8,1.178,0.0,4.68
1729951470.97,20.8,1.871,0.0,6.37,40.0,1.127,0.0,1.8,8.01,3.454,0.0,15.3,20.8,1.141,0.0,6.29
1729951471.07,19.2,1.632,0.0,4.53,41.6,0.847,0.0,3.39,7.99,3.162,0.0,11.4,19.2,0.919,0.0,3.96
1729951471.17,20.8,1.659,0.0,3.34,40.0,0.836,0.0,2.07,8.01,3.182,0.0,12.2,20.8,0.758,0.0,3.58
1729951471.27,19.2,1.476,0.0,5.27,41.6,0.967,0.0,2.57,8.0,3.446,0.0,12.8,19.2,1.012,0.0,3.13
1729951471.37,20.8,1.509,0.0,5.74,38.4,0.784,0.0,2.28,8.0,3.739,0.0,12.6,20.8,0.945,0.0,6.17
1729951471.47,19.2,1.734,0.0,5.45,41.5,1.071,0.0,1.99,6.4,3.775,0.0,11.7,19.2,1.073,0.0,3.39
1729951471.57,20.8,1.774,0.0,4.68,38.4,1.109,0.0,3.34,9.6,3.352,0.0,2.17,20.8,0.968,0.0,4.31
1729951471.67,19.2,1.651,0.0,4.85,41.6,0.872,0.0,3.82,6.4,3.042,0.0,3.26,20.8,0.835,0.0,4.16
1729951471.77,20.8,1.601,0.0,6.67,38.4,1.171,0.0,2.76,8.01,2.934,0.0,1.98,19.2,1.132,0.0,4.37
1729951471.87,19.2,1.751,0.0,10.6,40.0,1.245,0.0,2.46,7.99,2.617,0.0,3.97,19.2,1.158,0.0,6.92
1729951471.97,20.8,1.942,0.0,6.07,40.0,1.124,0.0,2.16,8.0,2.788,0.0,3.78,20.8,1.127,0.0,3.75
